Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
428,Dance Central,12,2010.0,12,3,2.15,0.77,0.01,0.26,0.1063333333333333
429,Enter the Matrix,15,2003.0,8,3,1.78,1.12,0.09,0.19,0.106
447,Dragon Warrior IV,1,1990.0,4,3,0.08,0.0,3.03,0.01,0.104
451,Dragon Ball Z: Budokai,15,2002.0,9,3,2.17,0.28,0.55,0.08,0.103
470,Dragon Ball Z: Budokai Tenkaichi 3,15,2007.0,9,3,1.15,0.0,0.76,1.09,0.1
489,Pac-Man Collection,8,2001.0,5,3,2.07,0.77,0.05,0.05,0.098
492,Cooking Mama: Cook Off,5,2007.0,7,3,1.43,1.13,0.05,0.3,0.097
502,Zumba Fitness 2,5,2011.0,1,3,1.54,1.07,0.0,0.28,0.096
505,Colin McRae Rally,14,1998.0,3,3,0.09,2.43,0.12,0.22,0.0956666666666666
512,Command & Conquer: Red Alert,20,1996.0,11,3,1.37,1.34,0.0,0.14,0.095
522,Myst,20,1994.0,10,3,0.02,2.79,0.0,0.0,0.0936666666666666
532,Dragon Quest V: Tenkuu no Hanayome,2,1992.0,4,3,0.0,0.0,2.78,0.01,0.093
533,Mortal Kombat Trilogy,14,1996.0,9,3,1.98,0.7,0.0,0.11,0.093
545,Missile Command,21,1980.0,6,3,2.56,0.17,0.0,0.03,0.092
553,Onimusha: Warlords,15,2001.0,8,3,0.99,0.48,1.09,0.14,0.09
562,Yokai Watch 2 Shinuchi,10,2014.0,4,3,0.0,0.0,2.68,0.0,0.0893333333333333
565,Mortal Kombat,23,1992.0,9,3,1.95,0.63,0.0,0.09,0.089
603,Dragon Warrior II,1,1987.0,4,3,0.15,0.0,2.41,0.0,0.0853333333333333
609,Crazy Taxi,15,2001.0,3,3,1.13,1.12,0.06,0.22,0.084
611,Game Party,5,2007.0,12,3,1.5,0.78,0.0,0.24,0.084
620,Mortal Kombat: Deadly Alliance,15,2002.0,9,3,1.81,0.52,0.0,0.15,0.083
630,Final Fantasy V,2,1992.0,4,3,0.0,0.0,2.43,0.02,0.0816666666666666
631,Final Fantasy Tactics,14,1997.0,4,3,0.93,0.12,1.34,0.06,0.0816666666666666
636,Riven: The Sequel to Myst,20,1997.0,10,3,1.52,0.82,0.0,0.1,0.081
641,Dragon Ball Z: Budokai 2,15,2003.0,9,3,1.63,0.22,0.51,0.06,0.0803333333333333
647,Tetris Plus,14,1996.0,5,3,2.1,0.24,0.0,0.07,0.08
652,Zumba Fitness,12,2010.0,1,3,1.74,0.48,0.0,0.18,0.0796666666666666
655,Monopoly,20,1994.0,12,3,1.49,0.81,0.0,0.1,0.0796666666666666
658,Guitar Hero,15,2005.0,12,3,1.67,0.61,0.03,0.07,0.0793333333333333
667,Half-Life 2,20,2004.0,6,3,2.28,0.02,0.08,0.0,0.079
690,Chrono Trigger,2,1995.0,4,3,0.28,0.0,2.02,0.01,0.077
691,Cool Boarders 3,14,1998.0,1,3,1.65,0.46,0.1,0.1,0.077
701,Yokai Watch Busters,10,2015.0,8,3,0.0,0.0,2.28,0.0,0.076
706,TOCA Touring Car Championship,14,1997.0,3,3,0.07,2.0,0.02,0.18,0.076
717,Cool Boarders 2,14,1997.0,1,3,1.52,0.46,0.2,0.08,0.075
723,Spyro: Season of Ice,8,2001.0,2,3,1.29,0.83,0.0,0.11,0.0743333333333333
736,Frogger,21,1981.0,8,3,2.06,0.12,0.0,0.02,0.0733333333333333
767,SimCity 2000,20,1992.0,7,3,1.2,0.84,0.0,0.1,0.0713333333333333
768,Demon Attack,21,1981.0,6,3,1.99,0.12,0.0,0.02,0.071
771,Final Fantasy Tactics Advance,8,2003.0,4,3,0.82,0.37,0.89,0.05,0.071
787,Parasite Eve,14,1998.0,4,3,0.94,0.07,1.05,0.04,0.07
793,Derby Stallion,14,1997.0,1,3,0.0,0.0,1.96,0.14,0.0696666666666666
797,Wipeout: The Game,5,2009.0,12,3,1.97,0.0,0.0,0.12,0.0696666666666666
827,Sonic Mega Collection,4,2002.0,12,3,1.47,0.48,0.05,0.06,0.0683333333333333
829,NBA Jam,23,1992.0,1,3,1.75,0.25,0.0,0.05,0.0683333333333333
846,TouchMaster,9,2007.0,5,3,0.49,1.27,0.0,0.25,0.0669999999999999
852,Mortal Kombat vs. DC Universe,16,2008.0,9,3,1.48,0.3,0.0,0.22,0.0666666666666666
862,Spyro: Enter the Dragonfly,15,2002.0,2,3,0.74,0.95,0.0,0.28,0.0656666666666666
866,E.T.: The Extra Terrestrial,21,1981.0,8,3,1.84,0.11,0.0,0.02,0.0656666666666666
874,Crash Nitro Kart,15,2003.0,3,3,0.74,1.01,0.0,0.2,0.065
883,Dragon Ball Z: Budokai 3,15,2004.0,9,3,1.09,0.15,0.65,0.04,0.0646666666666666
889,Mortal Kombat II,2,1993.0,9,3,1.48,0.39,0.0,0.06,0.0643333333333333
892,Mortal Kombat vs. DC Universe,12,2008.0,9,3,1.53,0.24,0.0,0.16,0.0643333333333333
906,Game Party 2,5,2008.0,12,3,1.3,0.44,0.0,0.17,0.0636666666666666
916,Mortal Kombat: Deception,15,2004.0,9,3,0.92,0.72,0.0,0.24,0.0626666666666666
929,Turok 2: Seeds of Evil,3,1997.0,2,3,1.37,0.41,0.04,0.04,0.062
934,Chrono Cross,14,1999.0,4,3,0.62,0.42,0.69,0.12,0.062
942,Gran Turismo Concept 2001 Tokyo,15,2001.0,3,3,0.0,1.1,0.42,0.33,0.0613333333333333
950,Secret of Mana,2,1993.0,4,3,0.25,0.07,1.49,0.02,0.061
968,NFL GameDay 2000,14,1999.0,1,3,1.0,0.68,0.0,0.12,0.06
970,Disney's The Lion King,2,1994.0,2,3,1.26,0.39,0.08,0.06,0.0596666666666666
981,50 Cent: Bulletproof,15,2005.0,8,3,0.85,0.76,0.0,0.16,0.059
985,Final Fantasy II,2,1991.0,4,3,0.24,0.09,1.33,0.12,0.059
990,WWF Attitude,14,1998.0,9,3,1.27,0.42,0.0,0.07,0.0586666666666666
1013,Cooking Mama 3: Shop & Chop,9,2009.0,7,3,0.83,0.66,0.08,0.18,0.0583333333333333
1018,Portal 2,16,2011.0,5,3,0.83,0.63,0.02,0.25,0.058
1019,The Beatles: Rock Band,5,2009.0,12,3,1.19,0.4,0.0,0.16,0.058
1029,Twisted Metal III,14,1998.0,8,3,1.48,0.2,0.0,0.05,0.0576666666666666
1032,Crash Bandicoot: The Huge Adventure,8,2002.0,2,3,0.95,0.7,0.0,0.08,0.0576666666666666
1045,Deal or No Deal,9,2007.0,12,3,1.15,0.41,0.0,0.15,0.057
1050,Cabela's Big Game Hunter 2010,5,2009.0,1,3,1.58,0.0,0.0,0.12,0.0566666666666666
1056,Super Puyo Puyo,2,1993.0,5,3,0.0,0.0,1.69,0.01,0.0566666666666666
1070,Dragon Ball Z: The Legacy of Goku,8,2002.0,4,3,1.52,0.12,0.0,0.05,0.0563333333333333
1075,World Championship Poker: Featuring Howard Lederer - All In,15,2006.0,12,3,0.82,0.64,0.0,0.22,0.056
1096,Spy Hunter,15,2001.0,3,3,1.13,0.32,0.0,0.22,0.0556666666666666
1104,NBA Ballers,15,2004.0,1,3,0.81,0.63,0.0,0.21,0.0553333333333333
1107,Dragon Ball Z: Budokai Tenkaichi,15,2005.0,9,3,0.96,0.12,0.54,0.04,0.0553333333333333
1108,Ms. Pac-Man,21,1981.0,5,3,1.54,0.1,0.0,0.02,0.055
1112,Dragon Quest V: Tenkuu no Hanayome,15,2004.0,4,3,0.0,0.0,1.65,0.0,0.055
1117,Dig Dug,21,1982.0,5,3,1.52,0.1,0.0,0.02,0.0546666666666666
1118,Tom Clancy's Rainbow Six,14,1999.0,6,3,0.93,0.63,0.0,0.08,0.0546666666666666
1154,F-1 World Grand Prix,3,1998.0,3,3,0.46,0.96,0.09,0.08,0.0533333333333333
1160,ESPN NBA 2K5,15,2004.0,1,3,1.26,0.12,0.0,0.21,0.053
1165,Mario Bros.,21,1982.0,2,3,1.48,0.09,0.0,0.02,0.053
1181,Spyro 2: Season of Flame,8,2002.0,2,3,0.85,0.65,0.0,0.08,0.0526666666666666
1184,Conflict: Desert Storm,15,2002.0,6,3,0.98,0.53,0.0,0.06,0.0523333333333333
1193,Dragon Quest Monsters 2,7,2001.0,4,3,0.0,0.0,1.56,0.0,0.052
1198,Stuntman,15,2002.0,3,3,0.76,0.59,0.0,0.2,0.0516666666666666
1200,Active Life: Outdoor Challenge,5,2008.0,1,3,0.79,0.44,0.19,0.14,0.0516666666666666
1207,Command & Conquer: Tiberian Sun,20,1999.0,11,3,1.55,0.0,0.0,0.0,0.0516666666666666
1218,Die Hard Trilogy,14,1996.0,6,3,0.85,0.58,0.0,0.1,0.0513333333333333
1223,Mortal Kombat 3,2,1994.0,9,3,1.19,0.29,0.0,0.05,0.051
1224,NFL GameDay 99,14,1998.0,1,3,1.44,0.05,0.0,0.04,0.051
1241,Super Monkey Ball 2,4,2002.0,5,3,1.11,0.31,0.06,0.04,0.0506666666666666
1247,Puzzle & Dragons,10,2013.0,4,3,0.0,0.0,1.51,0.0,0.0503333333333333
1252,Monopoly,14,1997.0,12,3,1.18,0.27,0.0,0.05,0.0503333333333333
1255,Tokyo Xtreme Racer Zero,15,2000.0,3,3,0.66,0.52,0.15,0.17,0.05
1257,NFL Blitz,14,1998.0,1,3,1.41,0.05,0.0,0.04,0.05
1264,Ninja Hattori Kun: Ninja wa Shuugyou Degogiru no Maki,1,1986.0,2,3,0.0,0.0,1.5,0.0,0.05
1266,Rock Band 2,16,2008.0,12,3,1.13,0.2,0.0,0.16,0.05
1299,Xenogears,14,1998.0,4,3,0.29,0.19,0.89,0.1,0.0486666666666666
1303,Midway Arcade Treasures,15,2003.0,12,3,0.72,0.56,0.0,0.19,0.0486666666666666
1307,Super Monkey Ball,4,2001.0,5,3,0.95,0.37,0.1,0.04,0.0486666666666666
1308,Donkey Kong,21,1981.0,2,3,1.36,0.08,0.0,0.02,0.0486666666666666
1309,Mortal Kombat 4,14,1998.0,9,3,0.81,0.55,0.0,0.1,0.0486666666666666
1334,Hello Kitty Party,9,2007.0,12,3,0.79,0.53,0.0,0.13,0.048
1347,Frogger 2: Swampy's Revenge,14,1999.0,8,3,0.8,0.54,0.0,0.09,0.0476666666666666
1374,Disney's The Lion King,23,1994.0,2,3,0.97,0.37,0.03,0.05,0.047
1387,Final Fantasy III,1,1990.0,4,3,0.0,0.0,1.39,0.01,0.0466666666666666
1389,Colin McRae Rally 3,15,2002.0,3,3,0.03,1.05,0.02,0.3,0.0466666666666666
1395,NBA Jam,2,1994.0,1,3,1.19,0.16,0.0,0.03,0.0463333333333333
1407,Persona 4: Golden,19,2012.0,4,3,0.46,0.34,0.38,0.21,0.046
1411,Gardening Mama,9,2009.0,5,3,0.8,0.43,0.01,0.13,0.046
1412,Dave Mirra Freestyle BMX 2,15,2001.0,1,3,0.67,0.53,0.0,0.18,0.046
1426,Crash Bandicoot 2: N-Tranced,8,2003.0,2,3,0.63,0.66,0.0,0.07,0.0453333333333333
1430,Dragon Quest III: Soshite Densetsu e...,2,1996.0,4,3,0.0,0.0,1.36,0.0,0.0453333333333333
1431,Centipede,21,1981.0,6,3,1.26,0.08,0.0,0.01,0.0453333333333333
1438,F1 2010,16,2010.0,3,3,0.25,0.76,0.08,0.27,0.045
1441,Namco Museum DS,9,2007.0,12,3,1.18,0.01,0.06,0.09,0.045
1448,The Simpsons: Hit & Run,11,2003.0,3,3,0.7,0.58,0.0,0.07,0.045
1453,SaGa Frontier,14,1997.0,4,3,0.15,0.04,1.07,0.09,0.045
1457,Test Drive,15,2002.0,3,3,0.95,0.21,0.01,0.18,0.0446666666666666
1460,Mortal Kombat 3,23,1994.0,9,3,1.03,0.27,0.0,0.04,0.0446666666666666
1474,WWF War Zone,3,1998.0,9,3,1.08,0.24,0.0,0.02,0.0443333333333333
1481,Corvette,15,2004.0,3,3,0.65,0.51,0.0,0.17,0.0443333333333333
1491,TOCA 2: Touring Cars,14,1998.0,3,3,0.03,1.16,0.02,0.11,0.044
1493,NFL 2K3,15,2002.0,1,3,1.06,0.08,0.0,0.18,0.044
1501,TNN Motor Sports Hardcore 4x4,14,1996.0,3,3,0.73,0.5,0.0,0.09,0.0436666666666666
1503,The Beatles: Rock Band,12,2009.0,12,3,0.97,0.23,0.0,0.11,0.0436666666666666
1506,Deal or No Deal,5,2009.0,12,3,1.22,0.0,0.0,0.09,0.0436666666666666
1511,Turok: Evolution,15,2002.0,6,3,0.64,0.5,0.0,0.17,0.0436666666666666
1522,Test Drive 5,14,1997.0,3,3,1.05,0.2,0.0,0.05,0.0433333333333333
1523,Romancing SaGa 3,2,1995.0,4,3,0.0,0.0,1.29,0.01,0.0433333333333333
1534,Pirates of the Caribbean: The Curse of the Black Pearl,8,2003.0,2,3,0.93,0.34,0.0,0.02,0.043
1535,Transformers,15,2004.0,6,3,0.63,0.49,0.0,0.16,0.043
1540,Champions of Norrath,15,2004.0,4,3,0.63,0.49,0.0,0.16,0.0426666666666666
1546,Army Men 3D,14,1999.0,8,3,1.1,0.14,0.0,0.04,0.0426666666666666
1548,Twisted Metal 4,14,1999.0,3,3,1.07,0.16,0.0,0.04,0.0426666666666666
1558,Atlantis,21,1981.0,6,3,1.18,0.08,0.0,0.01,0.0423333333333333
1565,.hack//Infection Part 1,15,2002.0,4,3,0.49,0.38,0.26,0.13,0.0423333333333333
1570,Yokai Watch 3,10,2016.0,8,3,0.0,0.0,1.27,0.0,0.0423333333333333
1572,Tamagotchi Connection: Corner Shop,9,2005.0,7,3,0.1,0.02,1.12,0.01,0.042
1579,Brian Lara Cricket,14,1998.0,1,3,0.02,1.13,0.01,0.1,0.042
1581,Wheel of Fortune,14,1998.0,12,3,0.99,0.22,0.0,0.04,0.042
1583,Winter Sports: The Ultimate Challenge,5,2007.0,1,3,0.45,0.68,0.0,0.12,0.042
1591,Reel Fishing,14,1996.0,1,3,0.99,0.13,0.1,0.04,0.0416666666666666
1595,RollerCoaster Tycoon 2,20,2002.0,11,3,1.19,0.05,0.0,0.0,0.0416666666666666
1600,Baldur's Gate: Dark Alliance,15,2001.0,4,3,0.61,0.48,0.0,0.16,0.0413333333333333
1606,Oddworld: Abe's Oddysee,14,1997.0,2,3,0.75,0.44,0.0,0.06,0.0413333333333333
1616,Crash Bandicoot: The Wrath of Cortex,11,2002.0,2,3,0.59,0.57,0.0,0.07,0.041
1617,Driv3r,15,2004.0,3,3,0.6,0.47,0.0,0.16,0.041
1641,Parfait: Chocolat Second Style,15,2006.0,10,3,0.59,0.46,0.01,0.15,0.0406666666666666
1642,F1 2011,16,2011.0,3,3,0.12,0.75,0.11,0.25,0.0406666666666666
1645,Chocobo no Fushigi Dungeon,14,1997.0,4,3,0.0,0.0,1.14,0.08,0.0406666666666666
1647,SimCity 2000,14,1996.0,7,3,0.68,0.46,0.0,0.08,0.0406666666666666
1660,Dragon Quest IV: Michibikareshi Monotachi,14,2001.0,4,3,0.0,0.0,1.2,0.01,0.0403333333333333
1662,Dino Crisis 2,14,2000.0,8,3,0.34,0.49,0.28,0.1,0.0403333333333333
1668,The Lord of the Rings: The Fellowship of the Ring,15,2002.0,8,3,0.59,0.46,0.0,0.15,0.04
1670,ATV Offroad Fury 3,15,2004.0,3,3,1.0,0.04,0.0,0.16,0.04
1681,Enter the Matrix,11,2003.0,8,3,0.72,0.43,0.01,0.04,0.04
1695,Scarface: The World is Yours,15,2006.0,8,3,0.99,0.04,0.0,0.16,0.0396666666666666
1707,Pole Position,21,1982.0,3,3,1.1,0.07,0.0,0.01,0.0393333333333333
1716,Plants vs. Zombies,9,2011.0,11,3,0.95,0.15,0.0,0.08,0.0393333333333333
1730,Mission: Impossible,3,1997.0,8,3,0.74,0.38,0.02,0.03,0.039
1731,Romancing SaGa 2,2,1993.0,4,3,0.0,0.0,1.17,0.0,0.039
1732,Cabela's Dangerous Hunts,15,2003.0,1,3,0.57,0.45,0.0,0.15,0.039
1733,Cool Boarders 4,14,1998.0,1,3,0.65,0.44,0.0,0.08,0.039
1737,Destruction Derby 2,14,1996.0,3,3,0.65,0.44,0.0,0.08,0.039
1758,Sniper: Ghost Warrior,12,2010.0,6,3,0.54,0.51,0.0,0.12,0.0386666666666666
1765,Gauntlet: Dark Legacy,15,2001.0,8,3,0.56,0.44,0.0,0.15,0.0383333333333333
1767,Bad Boys: Miami Takedown,15,2004.0,6,3,0.56,0.44,0.0,0.15,0.0383333333333333
1773,Derby Stallion III,2,1995.0,1,3,0.0,0.0,1.15,0.0,0.0383333333333333
1774,Doraemon,1,1986.0,8,3,0.0,0.0,1.15,0.0,0.0383333333333333
1779,Dragon Quest I & II,2,1993.0,4,3,0.0,0.0,1.15,0.0,0.0383333333333333
1781,Asteroids,14,1998.0,6,3,0.64,0.43,0.0,0.07,0.0383333333333333
1782,Puyo Puyo Sun Ketteiban,14,1997.0,5,3,0.0,0.0,1.07,0.07,0.0383333333333333
1787,Brave Fencer Musashi,14,1998.0,4,3,0.25,0.17,0.65,0.07,0.038
1792,South Park,3,1998.0,6,3,0.9,0.23,0.0,0.02,0.038
1801,Mobile Suit Gundam: Federation vs. Zeon,15,2001.0,7,3,0.12,0.1,0.88,0.03,0.038
1806,Derby Stallion 99,14,1999.0,1,3,0.0,0.0,1.06,0.07,0.0376666666666666
1817,The Beatles: Rock Band,16,2009.0,12,3,0.67,0.3,0.0,0.15,0.0376666666666666
1819,Moon Patrol,21,1982.0,6,3,1.05,0.06,0.0,0.01,0.0373333333333333
1831,Worldwide Soccer Manager 2008,20,2007.0,1,3,0.0,1.12,0.0,0.0,0.0373333333333333
1836,GRID,16,2008.0,3,3,0.31,0.57,0.03,0.2,0.037
1837,Guitar Hero Encore: Rocks The 80s,15,2007.0,12,3,0.92,0.04,0.0,0.15,0.037
1843,NBA Jam Tournament Edition,23,1994.0,1,3,0.95,0.14,0.0,0.03,0.037
1846,Legend of Mana,14,1999.0,4,3,0.18,0.13,0.73,0.07,0.037
1853,Jungle Hunt,21,1982.0,2,3,1.03,0.06,0.0,0.01,0.0366666666666666
1859,Lode Runner,1,1984.0,5,3,0.0,0.0,1.1,0.0,0.0366666666666666
1860,The Final Fantasy Legend,7,1989.0,4,3,0.0,0.0,1.1,0.0,0.0366666666666666
1877,Dragon Ball Z: The Legacy of Goku II,8,2003.0,4,3,0.78,0.29,0.0,0.02,0.0363333333333333
1888,Densha De Go!,14,1997.0,7,3,0.0,0.0,1.02,0.07,0.0363333333333333
1893,NFL Blitz 2000,14,1998.0,1,3,0.6,0.41,0.0,0.07,0.0363333333333333
1900,Fisherman's Bass Club,15,2002.0,1,3,0.53,0.41,0.0,0.14,0.036
1907,Joust,21,1982.0,2,3,1.01,0.06,0.0,0.01,0.036
1910,DiRT 3,16,2011.0,3,3,0.27,0.59,0.01,0.21,0.036
1913,Ready 2 Rumble Boxing,14,1998.0,1,3,0.6,0.41,0.0,0.07,0.036
1914,Dragon Ball Z: Taiketsu,8,2003.0,9,3,0.77,0.29,0.0,0.02,0.036
1933,F1 2012,16,2012.0,3,3,0.12,0.64,0.05,0.25,0.0356666666666666
1940,Mortal Kombat: Armageddon,15,2006.0,9,3,0.88,0.04,0.0,0.14,0.0353333333333333
1943,Junior Brain Trainer,9,2008.0,12,3,0.23,0.74,0.0,0.1,0.0353333333333333
1945,DiRT,16,2007.0,3,3,0.16,0.67,0.0,0.23,0.0353333333333333
1952,Worms Armageddon,14,1999.0,11,3,0.18,0.81,0.0,0.08,0.0353333333333333
1953,Hulk,15,2003.0,8,3,0.52,0.41,0.0,0.14,0.0353333333333333
1955,NFL Blitz,3,1998.0,1,3,1.02,0.04,0.0,0.01,0.0353333333333333
1956,NFL Quarterback Club 98,3,1997.0,1,3,1.01,0.05,0.0,0.01,0.0353333333333333
1959,Diablo II: Lord of Destruction,20,2001.0,4,3,1.03,0.02,0.0,0.0,0.0353333333333333
1963,Seek and Destroy,15,2002.0,3,3,0.52,0.4,0.0,0.14,0.0353333333333333
1967,Cosmic Ark,21,1981.0,6,3,0.99,0.05,0.0,0.01,0.035
1971,Defender,21,1980.0,12,3,0.99,0.05,0.0,0.01,0.035
1973,Adventure Island,1,1986.0,2,3,0.0,0.0,1.05,0.0,0.035
1976,Derby Stallion 96,2,1996.0,1,3,0.0,0.0,1.04,0.01,0.035
1981,Dave Mirra Freestyle BMX,14,2000.0,1,3,0.91,0.11,0.0,0.03,0.035
1993,Dragon Ball Z: Budokai Tenkaichi 3,5,2007.0,9,3,0.33,0.37,0.26,0.09,0.0346666666666666
1996,ATV: Quad Power Racing,14,2000.0,3,3,0.58,0.39,0.0,0.07,0.0346666666666666
1998,Mega Man X4,14,1996.0,8,3,0.45,0.3,0.22,0.07,0.0346666666666666
2003,Bomberman 64,3,1997.0,5,3,0.5,0.2,0.31,0.03,0.0346666666666666
2004,Jeremy McGrath Supercross 98,14,1998.0,3,3,0.91,0.1,0.0,0.03,0.0346666666666666
2006,Project CARS,17,2015.0,3,3,0.17,0.69,0.02,0.15,0.0346666666666666
2022,Bomberman,1,1985.0,5,3,0.18,0.0,0.85,0.0,0.0343333333333333
2025,Rock Band 2,5,2008.0,12,3,0.94,0.01,0.0,0.08,0.0343333333333333
2026,Street Fighter Alpha 3,14,1998.0,9,3,0.38,0.12,0.51,0.02,0.0343333333333333
2029,Naruto: Clash of Ninja Revolution,5,2007.0,9,3,0.45,0.46,0.0,0.11,0.034
2038,Ace Combat 6: Fires of Liberation,12,2007.0,7,3,0.69,0.04,0.22,0.06,0.034
2042,Pong: The Next Level,14,1998.0,5,3,0.56,0.38,0.0,0.07,0.0336666666666666
2048,NBA Jam Tournament Edition,2,1995.0,1,3,0.87,0.12,0.0,0.02,0.0336666666666666
2054,DiRT 2,16,2009.0,3,3,0.27,0.53,0.0,0.2,0.0336666666666666
2057,Ford Racing 2,15,2003.0,3,3,0.49,0.38,0.0,0.13,0.0333333333333333
2065,Jissen Pachi-Slot Hisshouhou: Hokuto no Ken,15,2004.0,12,3,0.0,0.0,1.0,0.0,0.0333333333333333
2086,The Simpsons: Hit & Run,4,2003.0,3,3,0.77,0.2,0.0,0.03,0.033
2095,Oddworld: Abe's Exoddus,14,1998.0,2,3,0.55,0.38,0.0,0.06,0.033
2120,Sniper Elite V2,16,2012.0,6,3,0.38,0.39,0.06,0.15,0.0326666666666666
2144,Romancing SaGa,2,1992.0,4,3,0.0,0.0,0.97,0.0,0.0323333333333333
2145,Donkey Kong Junior,21,1981.0,2,3,0.9,0.05,0.0,0.01,0.0323333333333333
2159,Mortal Kombat Trilogy,3,1996.0,9,3,0.72,0.22,0.0,0.02,0.032
2160,Star Soldier,1,1986.0,6,3,0.32,0.06,0.57,0.01,0.032
2169,Mortal Kombat: Deadly Alliance,11,2002.0,9,3,0.77,0.15,0.0,0.04,0.032
2174,ESPN NBA 2K5,11,2004.0,1,3,0.88,0.04,0.0,0.04,0.0316666666666666
2176,World Championship Poker,15,2004.0,12,3,0.8,0.03,0.0,0.13,0.0316666666666666
2180,Ben 10: Alien Force,9,2008.0,8,3,0.65,0.22,0.0,0.09,0.0316666666666666
2198,Colin McRae Rally 04,15,2003.0,3,3,0.01,0.71,0.01,0.21,0.0313333333333333
2202,Midway Presents Arcade's Greatest Hits: The Atari Collection 1,14,1996.0,12,3,0.52,0.36,0.0,0.06,0.0313333333333333
2211,SaGa Frontier 2,14,1999.0,4,3,0.1,0.07,0.71,0.06,0.0313333333333333
2221,Operation Flashpoint: Dragon Rising,12,2009.0,6,3,0.36,0.45,0.02,0.1,0.031
2232,Build-A-Bear Workshop,9,2007.0,7,3,0.85,0.01,0.0,0.07,0.031
2234,Spider-Man,21,1981.0,8,3,0.87,0.05,0.0,0.01,0.031
2238,Teenage Mutant Ninja Turtles,8,2003.0,8,3,0.67,0.25,0.0,0.02,0.031
2243,Inazuma Eleven 3,9,2010.0,4,3,0.0,0.0,0.93,0.0,0.031
2247,Top Gun: Combat Zones,15,2001.0,7,3,0.45,0.35,0.0,0.12,0.0306666666666666
2258,Space Jam,14,1996.0,1,3,0.51,0.35,0.0,0.06,0.0306666666666666
2270,Starsky & Hutch,15,2003.0,3,3,0.45,0.35,0.0,0.12,0.0306666666666666
2274,Operation Flashpoint: Dragon Rising,16,2009.0,6,3,0.23,0.46,0.05,0.17,0.0306666666666666
2279,Harvest Moon 3D: A New Beginning,10,2012.0,8,3,0.41,0.17,0.29,0.05,0.0303333333333333
2282,Tokyo Xtreme Racer 3,15,2003.0,3,3,0.35,0.27,0.21,0.09,0.0303333333333333
2284,Colin McRae Rally 2.0,14,2000.0,3,3,0.02,0.8,0.02,0.07,0.0303333333333333
2285,Glover,3,1998.0,2,3,0.72,0.17,0.0,0.01,0.0303333333333333
2287,Minecraft: Story Mode,12,2015.0,10,3,0.46,0.38,0.0,0.08,0.0303333333333333
2291,Super Momotarou Dentetsu III,2,1994.0,7,3,0.0,0.0,0.91,0.0,0.0303333333333333
2298,Mini-Yonku Shining Scorpion: Let's & Go!!,2,1996.0,3,3,0.0,0.0,0.9,0.0,0.03
2303,We Ski & Snowboard,5,2008.0,1,3,0.38,0.29,0.15,0.08,0.03
2304,Destruction Derby,14,1995.0,3,3,0.5,0.34,0.0,0.06,0.03
