Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1053,We Ski,5,2008.0,1,1,0.99,0.42,0.14,0.15,0.0566666666666666
9398,History Civil War: Secret Missions,12,2008.0,6,1,0.12,0.0,0.0,0.01,0.0043333333333333
4081,Rayman Raving Rabbids: TV Party,9,2008.0,12,1,0.44,0.01,0.0,0.04,0.0163333333333333
9820,Rocket: Robot on Wheels,3,1999.0,2,1,0.1,0.02,0.0,0.0,0.004
1866,SingStar Legends,15,2006.0,12,1,0.12,0.75,0.0,0.23,0.0366666666666666
8485,Create,16,2010.0,8,1,0.11,0.03,0.0,0.02,0.0053333333333333
12179,Age of Empires III: The Asian Dynasties,20,2007.0,11,1,0.0,0.05,0.0,0.01,0.0023333333333333
8002,Syndicate,12,2012.0,6,1,0.1,0.06,0.0,0.02,0.006
7996,Phantasy Star Online Ver. 2,26,2001.0,4,1,0.0,0.0,0.19,0.0,0.0063333333333333
13712,NBA In The Zone '99,3,1998.0,1,1,0.04,0.0,0.0,0.0,0.0013333333333333
728,Prince of Persia: The Sands of Time,15,2003.0,8,1,0.88,1.03,0.0,0.31,0.074
413,Wii Music,5,2008.0,12,1,1.36,1.13,0.46,0.32,0.109
4021,Ace Combat: Assault Horizon,12,2011.0,8,1,0.3,0.12,0.03,0.04,0.0163333333333333
11174,Team Elimination Games,5,2009.0,12,1,0.08,0.0,0.0,0.01,0.003
1321,Red Dead Revolver,15,2004.0,6,1,0.71,0.55,0.0,0.19,0.0483333333333333
5565,Karaoke Revolution Presents American Idol Encore 2,5,2008.0,12,1,0.3,0.0,0.0,0.02,0.011
600,Dragon Age: Origins,12,2009.0,4,1,1.76,0.56,0.03,0.22,0.0856666666666666
11252,Shadow of Destiny,18,2009.0,10,1,0.07,0.0,0.0,0.01,0.003
1171,Carnival Games: Mini Golf,5,2008.0,1,1,0.87,0.56,0.0,0.15,0.0526666666666666
3368,BeatMania Append 3rdMix,14,1998.0,7,1,0.0,0.0,0.56,0.04,0.02
657,Dead Island,12,2011.0,8,1,1.48,0.71,0.0,0.2,0.0796666666666666
789,Project Gotham Racing (JP weekly sales),11,2002.0,8,1,1.54,0.44,0.04,0.07,0.07
4618,Mobile Suit Gundam: Gundam vs. Gundam,18,2008.0,9,1,0.0,0.0,0.42,0.0,0.014
13267,2002 FIFA World Cup,4,2002.0,1,1,0.04,0.01,0.0,0.0,0.0016666666666666
9388,NHL 2K9,15,2008.0,1,1,0.07,0.05,0.0,0.02,0.0043333333333333
11977,Shounen Sunday x Shounen Magazine: Nettou! Dream Nine,9,2009.0,1,1,0.0,0.0,0.07,0.0,0.0023333333333333
9709,Mugen no Frontier: Super Robot Taisen OG Saga EXCEED,9,2010.0,4,1,0.0,0.0,0.12,0.0,0.004
1585,NBA Live 2001,14,2000.0,1,1,0.7,0.47,0.0,0.08,0.0416666666666666
13275,Detective Conan: Marionette Symphony,10,2013.0,10,1,0.0,0.0,0.05,0.0,0.0016666666666666
13429,Grey's Anatomy: The Video Game,9,2009.0,10,1,0.03,0.01,0.0,0.0,0.0016666666666666
5810,A Collection of Classic Games from the Intellivision,14,1999.0,12,1,0.17,0.12,0.0,0.02,0.0103333333333333
2543,Jikkyou Powerful Pro Yakyuu '99 Kaimakuban,14,1999.0,1,1,0.0,0.0,0.76,0.05,0.027
6433,Scene It? Twilight,5,2009.0,12,1,0.16,0.08,0.0,0.02,0.009
13165,Active Life: Magical Carnival,5,2011.0,12,1,0.04,0.01,0.0,0.0,0.0016666666666666
408,Max Payne,15,2001.0,6,1,1.99,1.05,0.05,0.22,0.1103333333333333
2710,Syphon Filter: The Omega Strain,15,2004.0,6,1,0.37,0.29,0.0,0.1,0.0253333333333333
13199,Sesame Street: Cookie's Counting Carnival,20,2010.0,12,1,0.05,0.0,0.0,0.0,0.0016666666666666
478,Battlefield: Bad Company 2,16,2010.0,6,1,1.33,1.12,0.08,0.45,0.099
676,Midnight Club: Los Angeles,12,2008.0,3,1,1.68,0.46,0.01,0.2,0.0783333333333333
2031,ZombiU,6,2012.0,8,1,0.53,0.36,0.05,0.08,0.034
12,Mario Kart DS,9,2005.0,3,1,9.81,7.57,4.13,1.92,0.7806666666666667
12726,FIFA Street,4,2005.0,1,1,0.04,0.01,0.0,0.0,0.002
5495,Extra Bases,7,1990.0,1,1,0.0,0.0,0.33,0.0,0.011
14486,Cabela's Big Game Hunter: Pro Hunts,16,2014.0,6,1,0.03,0.0,0.0,0.0,0.001
4556,Call of Duty: Black Ops II,6,2012.0,6,1,0.21,0.18,0.0,0.03,0.0143333333333333
73,Minecraft,12,2013.0,12,1,5.58,2.83,0.02,0.77,0.3066666666666666
7809,Might & Magic: Clash of Heroes,9,2009.0,4,1,0.16,0.02,0.0,0.01,0.0063333333333333
9400,My Spanish Coach,18,2008.0,12,1,0.12,0.0,0.0,0.01,0.0043333333333333
9013,Jurassic: The Hunted,15,2009.0,6,1,0.07,0.06,0.0,0.02,0.0046666666666666
2103,Shadow The Hedgehog,4,2005.0,2,1,0.76,0.2,0.0,0.03,0.033
11226,FIFA 12,15,2011.0,1,1,0.0,0.02,0.0,0.06,0.003
7700,Shiren the Wanderer,5,2008.0,4,1,0.08,0.0,0.11,0.01,0.0066666666666666
1654,Fuzion Frenzy,11,2001.0,12,1,0.93,0.24,0.0,0.04,0.0403333333333333
10888,Harvey Birdman: Attorney at Law,18,2008.0,10,1,0.08,0.0,0.0,0.01,0.003
8761,Saturn Bomberman,25,1996.0,5,1,0.0,0.0,0.15,0.0,0.005
9913,Barbie as The Island Princess,15,2007.0,10,1,0.06,0.04,0.0,0.02,0.004
3748,Lego Star Wars: The Force Awakens,17,2016.0,8,1,0.14,0.32,0.0,0.08,0.018
2753,X-Men Origins: Wolverine - Uncaged Edition,16,2009.0,8,1,0.31,0.32,0.0,0.13,0.025
5747,Panzer Dragoon II Zwei,25,1995.0,6,1,0.0,0.0,0.31,0.0,0.0103333333333333
13088,Dungeon Raiders,9,2009.0,4,1,0.05,0.0,0.0,0.0,0.0016666666666666
8502,Curious George,8,2006.0,8,1,0.12,0.04,0.0,0.0,0.0053333333333333
7219,The Lord of the Rings: The Third Age,8,2004.0,4,1,0.16,0.06,0.0,0.0,0.0073333333333333
11798,The Idolm@ster: Live for You!,12,2008.0,12,1,0.0,0.0,0.07,0.0,0.0023333333333333
10371,Sakura Wars,26,2000.0,10,1,0.0,0.0,0.11,0.0,0.0036666666666666
5321,Guitar Hero: Metallica,15,2009.0,12,1,0.17,0.13,0.0,0.04,0.0116666666666666
6379,America's Test Kitchen: Let's Get Cooking,9,2010.0,7,1,0.25,0.0,0.0,0.02,0.009
7044,Madden NFL 06,8,2005.0,1,1,0.17,0.06,0.0,0.0,0.0076666666666666
3181,Okami,5,2008.0,8,1,0.45,0.1,0.04,0.05,0.0213333333333333
3244,Vanquish,16,2010.0,6,1,0.21,0.22,0.11,0.09,0.0206666666666666
12843,Bombastic,15,2002.0,5,1,0.03,0.02,0.0,0.01,0.0016666666666666
11808,Speed Zone,5,2009.0,3,1,0.01,0.05,0.0,0.01,0.0023333333333333
3545,Wreckless: ThE YaKuza MisSiOns,11,2002.0,3,1,0.42,0.11,0.02,0.02,0.019
8856,Oreshika: Tainted Bloodlines,19,2014.0,4,1,0.0,0.0,0.15,0.0,0.005
5614,ESPN X-Games Pro Boarder,14,1997.0,1,1,0.18,0.12,0.0,0.02,0.0106666666666666
30,Call of Duty: Modern Warfare 3,12,2011.0,6,1,9.03,4.28,0.13,1.32,0.492
5990,Punch-Out!!,5,2007.0,1,1,0.02,0.22,0.05,0.0,0.0096666666666666
4611,Star Wars Trilogy: Apprentice of the Force,8,2004.0,8,1,0.3,0.11,0.0,0.01,0.014
11342,FIFA Street 2,11,2006.0,1,1,0.06,0.02,0.0,0.0,0.0026666666666666
3561,Breath of Fire IV,14,2000.0,4,1,0.11,0.08,0.34,0.04,0.0186666666666666
6470,Love Plus,9,2009.0,7,1,0.0,0.0,0.26,0.0,0.0086666666666666
3709,LEGO Dimensions,16,2015.0,8,1,0.15,0.3,0.0,0.09,0.018
7207,Tenchu: Shadow Assassins,5,2008.0,8,1,0.16,0.01,0.03,0.02,0.0073333333333333
5839,Trauma Center: New Blood,5,2007.0,7,1,0.22,0.04,0.01,0.03,0.01
4546,Def Jam Icon,16,2007.0,8,1,0.16,0.19,0.0,0.08,0.0143333333333333
1808,Fantasy Life,10,2012.0,4,1,0.33,0.37,0.37,0.06,0.0376666666666666
7200,Mega Man Zero 3,8,2004.0,2,1,0.16,0.06,0.0,0.0,0.0073333333333333
6123,Monopoly Streets,12,2010.0,12,1,0.16,0.1,0.0,0.03,0.0093333333333333
2637,Buzz! The Hollywood Quiz,15,2007.0,12,1,0.17,0.0,0.0,0.61,0.026
9959,Deadpool,13,2015.0,8,1,0.08,0.03,0.0,0.01,0.004
9150,The Granstream Saga,14,1997.0,4,1,0.08,0.05,0.0,0.01,0.0046666666666666
1069,Need For Speed: Undercover,12,2008.0,3,1,0.79,0.71,0.01,0.18,0.0563333333333333
2777,Blur,16,2010.0,3,1,0.22,0.37,0.02,0.13,0.0246666666666666
2227,EA Sports Grand Slam Tennis,5,2009.0,1,1,0.29,0.52,0.02,0.11,0.031
12832,NHL Legacy,12,2015.0,8,1,0.05,0.0,0.0,0.01,0.0016666666666666
2672,Need for Speed: Porsche Unleashed,14,1999.0,3,1,0.43,0.29,0.0,0.05,0.0256666666666666
11224,Charlotte's Web,9,2006.0,8,1,0.08,0.0,0.0,0.01,0.003
779,Borderlands,16,2009.0,6,1,1.2,0.62,0.0,0.29,0.0703333333333333
1150,Dance Dance Revolution: Hottest Party 2,5,2008.0,7,1,0.95,0.48,0.01,0.15,0.0533333333333333
16277,Farming Simulator 15 Expansion Pack,20,2015.0,8,1,0.0,0.01,0.0,0.0,0.0003333333333333
306,Donkey Kong Land,7,1994.0,2,1,1.97,0.76,1.07,0.11,0.1303333333333333
4659,Animal Crossing: Amiibo Festival,6,2015.0,12,1,0.19,0.11,0.09,0.03,0.014
4613,Lemony Snicket's A Series of Unfortunate Events,8,2004.0,2,1,0.3,0.11,0.0,0.01,0.014
4354,Pro Evolution Soccer 2016,16,2015.0,1,1,0.08,0.18,0.15,0.05,0.015
4800,WipeOut 3 The Game,5,2012.0,8,1,0.38,0.0,0.0,0.03,0.0133333333333333
6366,The Incredible Hulk,16,2008.0,8,1,0.22,0.03,0.0,0.03,0.009
4527,Spec Ops: The Line,12,2012.0,6,1,0.21,0.19,0.0,0.04,0.0143333333333333
10478,Nicktoons: MLB,9,2011.0,1,1,0.1,0.0,0.0,0.01,0.0033333333333333
7531,Just Dance 2: Extra Songs,5,2011.0,12,1,0.0,0.17,0.0,0.03,0.0066666666666666
6835,Super Monkey Ball Deluxe,15,2005.0,12,1,0.12,0.09,0.0,0.03,0.008
7942,3rd Super Robot Wars Z: Tengoku-Hen,19,2015.0,8,1,0.0,0.0,0.19,0.0,0.0063333333333333
2236,Castlevania II: Simon's Quest,1,1987.0,2,1,0.45,0.06,0.42,0.0,0.031
13287,Saints Row: Gat out of Hell,17,2015.0,8,1,0.0,0.04,0.0,0.01,0.0016666666666666
16041,Totally Spies! Totally Party,15,2008.0,12,1,0.01,0.01,0.0,0.0,0.0003333333333333
7726,WipeOut 3 The Game,10,2012.0,8,1,0.18,0.0,0.0,0.01,0.0066666666666666
4583,Dog's Life,15,2003.0,10,1,0.21,0.16,0.0,0.05,0.014
6662,Just Dance Kids 2,16,2011.0,12,1,0.1,0.1,0.0,0.04,0.0083333333333333
3929,Quantum Break,13,2016.0,8,1,0.27,0.19,0.01,0.04,0.017
8667,Michael Jackson: The Experience,18,2010.0,12,1,0.11,0.03,0.0,0.02,0.0053333333333333
1962,Virtua Tennis 3,16,2007.0,1,1,0.23,0.59,0.03,0.22,0.0353333333333333
10729,Animal Planet: Vet Life,5,2009.0,7,1,0.09,0.0,0.0,0.01,0.0033333333333333
2422,MLB 99,14,1998.0,1,1,0.48,0.32,0.0,0.06,0.0286666666666666
10096,GoldenEye: Rogue Agent,9,2005.0,6,1,0.1,0.0,0.0,0.01,0.0036666666666666
3588,NASCAR Rumble,14,2000.0,3,1,0.31,0.21,0.0,0.04,0.0186666666666666
9408,Teenage Mutant Ninja Turtles: Danger of the Ooze,10,2014.0,10,1,0.08,0.04,0.0,0.01,0.0043333333333333
12567,World Soccer Winning Eleven 9 (US sales),18,2005.0,1,1,0.05,0.0,0.0,0.0,0.002
13367,Taiko no Tatsujin Portable 2,18,2006.0,12,1,0.0,0.0,0.05,0.0,0.0016666666666666
15064,Mage Knight: Destiny's Soldier,9,2006.0,11,1,0.02,0.0,0.0,0.0,0.0006666666666666
6129,Yu-Gi-Oh! Double Pack,8,2006.0,4,1,0.2,0.08,0.0,0.01,0.0093333333333333
952,Air Combat,14,1995.0,7,1,0.92,0.33,0.52,0.05,0.061
13938,The Idolm@ster: Must Songs - Red Board / Blue Board,19,2015.0,12,1,0.0,0.0,0.04,0.0,0.0013333333333333
11123,World Soccer Winning Eleven 8 International,11,2004.0,1,1,0.07,0.02,0.0,0.0,0.003
2556,Dying Light,13,2015.0,8,1,0.43,0.3,0.01,0.07,0.027
12649,Tiger Woods PGA Tour 08,9,2007.0,1,1,0.05,0.0,0.0,0.0,0.002
1696,Kobe Bryant in NBA Courtside,3,1998.0,1,1,1.02,0.13,0.04,0.01,0.0396666666666666
9610,428: Fuusa Sareta Shibuya de,5,2008.0,10,1,0.0,0.0,0.13,0.0,0.0043333333333333
8620,Shaun White Skateboarding,12,2010.0,1,1,0.1,0.05,0.0,0.01,0.0053333333333333
10458,Digimon Story: Lost Evolution,9,2010.0,4,1,0.0,0.0,0.1,0.0,0.0033333333333333
12426,Winx Club: Quest for the Codex,9,2006.0,8,1,0.03,0.02,0.0,0.01,0.002
3886,Prince of Persia Trilogy,16,2010.0,8,1,0.17,0.25,0.0,0.09,0.017
8589,Space Invaders,3,1999.0,6,1,0.13,0.03,0.0,0.0,0.0053333333333333
9114,Watch Dogs,6,2014.0,8,1,0.08,0.05,0.0,0.01,0.0046666666666666
13782,Fisherman's Challenge,15,2003.0,1,1,0.02,0.02,0.0,0.01,0.0013333333333333
12952,Dragon's Lair 3D: Return to the Lair,11,2002.0,2,1,0.04,0.01,0.0,0.0,0.0016666666666666
14452,Keshisasu-Kun: Battle Kas-tival,9,2010.0,8,1,0.0,0.0,0.03,0.0,0.001
4008,Super Robot Taisen Z,15,2008.0,11,1,0.0,0.0,0.5,0.0,0.0166666666666666
9644,Last Ranker,18,2010.0,4,1,0.0,0.0,0.13,0.0,0.0043333333333333
1358,NBA Live 06 (Weekly american sales),15,2005.0,1,1,1.35,0.05,0.0,0.02,0.0473333333333333
7119,Child of Eden,16,2011.0,6,1,0.09,0.1,0.0,0.04,0.0076666666666666
9652,Jurassic: The Hunted,12,2009.0,6,1,0.12,0.0,0.0,0.01,0.0043333333333333
7326,NBA,18,2005.0,1,1,0.2,0.0,0.0,0.02,0.007
1164,Devil May Cry 4,16,2008.0,8,1,0.58,0.46,0.34,0.21,0.053
7832,Binary Domain,12,2012.0,8,1,0.09,0.07,0.02,0.02,0.0063333333333333
419,Madden NFL 16,17,2015.0,1,1,2.33,0.3,0.0,0.59,0.1073333333333333
5077,Dragon Ball Z: Attack of the Saiyans,9,2009.0,4,1,0.13,0.02,0.21,0.01,0.0126666666666666
16247,Valentino Rossi: The Game,20,2016.0,3,1,0.0,0.01,0.0,0.0,0.0003333333333333
6946,Sands of Destruction,9,2008.0,4,1,0.09,0.0,0.13,0.01,0.008
4551,Lego Batman 3: Beyond Gotham,13,2014.0,8,1,0.23,0.17,0.0,0.04,0.0143333333333333
12844,Xiaolin Showdown,9,2006.0,8,1,0.05,0.0,0.0,0.0,0.0016666666666666
241,Madden NFL 07,15,2006.0,1,1,3.63,0.24,0.01,0.61,0.1496666666666666
7226,Mega Man 64,3,2000.0,8,1,0.14,0.03,0.05,0.0,0.0073333333333333
8506,The Amazing Spider-Man (Console Version),5,2012.0,8,1,0.11,0.04,0.0,0.01,0.0053333333333333
4923,Mystery Case Files: The Malgrave Incident,5,2011.0,10,1,0.19,0.17,0.0,0.03,0.013
4297,Rayman Legends,12,2013.0,2,1,0.19,0.23,0.0,0.04,0.0153333333333333
15480,Heroes VS,18,2013.0,9,1,0.0,0.0,0.02,0.0,0.0006666666666666
13025,Mortal Kombat X,20,2015.0,9,1,0.01,0.04,0.0,0.0,0.0016666666666666
12630,Emblem of Gundam,9,2008.0,11,1,0.0,0.0,0.06,0.0,0.002
12405,Monkey Island: Special Edition Collection,12,2011.0,10,1,0.0,0.05,0.0,0.01,0.002
13931,Jikkyou Powerful Major League,4,2006.0,1,1,0.0,0.0,0.04,0.0,0.0013333333333333
11700,Minna no Joushiki Ryoku TV,5,2008.0,12,1,0.0,0.0,0.08,0.0,0.0026666666666666
8436,Sega Superstars,15,2004.0,12,1,0.08,0.06,0.0,0.02,0.0056666666666666
10302,Hole in the Wall: Deluxe Edition,12,2011.0,12,1,0.1,0.0,0.0,0.01,0.0036666666666666
15675,NBA 07,15,2006.0,1,1,0.01,0.01,0.0,0.0,0.0006666666666666
1126,Viva Pinata,12,2006.0,7,1,0.45,0.96,0.02,0.2,0.0543333333333333
2333,Sonic Chronicles: The Dark Brotherhood,9,2008.0,4,1,0.51,0.29,0.01,0.09,0.0296666666666666
6294,R.U.S.E.,12,2010.0,11,1,0.12,0.12,0.0,0.03,0.009
12921,Hi-Octane: The Track Fights Back!,14,1995.0,3,1,0.03,0.02,0.0,0.0,0.0016666666666666
2574,Aliens: Colonial Marines,12,2013.0,6,1,0.36,0.37,0.0,0.07,0.0266666666666666
5867,Looney Tunes: Duck Amuck,9,2007.0,8,1,0.28,0.0,0.0,0.02,0.01
13104,Medal of Honor: European Assault (weekly JP sales),15,2005.0,6,1,0.0,0.0,0.05,0.0,0.0016666666666666
158,Super Smash Bros.,3,1999.0,9,1,2.95,0.6,1.97,0.04,0.185
7283,Saltwater Sportfishing,14,2001.0,1,1,0.12,0.08,0.0,0.01,0.0073333333333333
2201,Rocksmith 2014,12,2013.0,12,1,0.69,0.17,0.0,0.08,0.0313333333333333
4673,Katamari Forever,16,2009.0,5,1,0.26,0.05,0.06,0.04,0.014
854,Tennis,7,1989.0,1,1,0.75,0.3,0.9,0.04,0.0663333333333333
6655,Birds of Steel,16,2012.0,7,1,0.1,0.09,0.02,0.04,0.0083333333333333
12077,Space Hulk: Vengeance of the Blood Angels,14,1995.0,6,1,0.04,0.03,0.0,0.0,0.0023333333333333
4417,Teenage Mutant Ninja Turtles 2: Battle Nexus,15,2004.0,8,1,0.22,0.17,0.0,0.06,0.0146666666666666
375,Kung Fu,1,1985.0,8,1,1.64,0.38,1.42,0.06,0.1166666666666666
6355,Need for Speed Rivals,20,2013.0,3,1,0.04,0.19,0.0,0.04,0.009
5214,Shaun Palmer's Pro Snowboarder,8,2001.0,1,1,0.26,0.1,0.0,0.01,0.012
66,Halo 4,12,2012.0,6,1,6.63,2.36,0.04,0.73,0.3253333333333333
6364,LEGO The Hobbit,13,2014.0,8,1,0.13,0.12,0.0,0.02,0.009
11165,R: Racing Evolution,11,2003.0,3,1,0.06,0.02,0.0,0.0,0.003
6336,Sherlock Holmes: Crimes & Punishments,17,2014.0,10,1,0.08,0.14,0.0,0.05,0.009
1111,Go Vacation,5,2011.0,12,1,0.48,0.68,0.33,0.16,0.055
6045,Sonic Boom: Shattered Crystal,10,2014.0,8,1,0.17,0.09,0.0,0.03,0.0096666666666666
373,Donkey Kong Country 3: Dixie Kong's Double Trouble!,2,1996.0,2,1,1.17,0.5,1.75,0.08,0.1169999999999999
1748,SingStar,16,2007.0,12,1,0.45,0.58,0.0,0.13,0.0386666666666666
2899,NCAA Football 09,12,2008.0,1,1,0.65,0.0,0.0,0.05,0.0236666666666666
2508,Tony Hawk's Underground 2 Remix,18,2005.0,1,1,0.46,0.21,0.0,0.15,0.0273333333333333
15381,Largo Winch .// Commando Sar,14,2002.0,10,1,0.01,0.01,0.0,0.0,0.0006666666666666
529,Killzone 3,16,2011.0,6,1,1.45,0.88,0.09,0.38,0.093
12303,Ray Tracers,14,1997.0,3,1,0.04,0.02,0.0,0.0,0.002
10829,Taiko no Tatsujin: Don Don! Mystery Adventure,10,2016.0,8,1,0.0,0.0,0.09,0.0,0.003
7340,College Hoops 2K7,12,2006.0,1,1,0.2,0.0,0.0,0.02,0.007
6196,Shadows of the Damned,16,2011.0,8,1,0.11,0.09,0.04,0.04,0.0093333333333333
12702,Teenage Mutant Ninja Turtles: Tournament Fighters,2,1992.0,9,1,0.0,0.0,0.06,0.0,0.002
13995,NHL 16,16,2015.0,1,1,0.0,0.03,0.0,0.01,0.0013333333333333
7230,Tales of Graces,5,2009.0,4,1,0.0,0.0,0.22,0.0,0.0073333333333333
7874,Saints Row IV,20,2013.0,8,1,0.11,0.06,0.0,0.02,0.0063333333333333
994,Kid Icarus,1,1986.0,2,1,0.53,0.12,1.09,0.02,0.0586666666666666
192,Kirby's Dream Land,7,1992.0,2,1,2.71,0.61,1.7,0.11,0.1709999999999999
7085,Barbie and the Three Musketeers,5,2009.0,10,1,0.21,0.0,0.0,0.02,0.0076666666666666
112,Just Dance 4,5,2012.0,12,1,4.14,2.21,0.0,0.56,0.2303333333333333
15566,Blood Bowl: Legendary Edition,20,2010.0,1,1,0.0,0.01,0.0,0.0,0.0006666666666666
6072,Dragon Ball Heroes: Ultimate Mission,10,2013.0,12,1,0.0,0.0,0.29,0.0,0.0096666666666666
3573,"Monsters, Inc. Scream Team",14,2001.0,2,1,0.31,0.21,0.0,0.04,0.0186666666666666
81,Mario Party 8,5,2007.0,12,1,3.81,2.3,1.58,0.73,0.2806666666666667
4687,pro evolution soccer 2011,15,2010.0,1,1,0.04,0.21,0.05,0.11,0.0136666666666666
14157,"Crouching Tiger, Hidden Dragon",8,2003.0,8,1,0.02,0.01,0.0,0.0,0.001
4644,Condemned: Criminal Origins,12,2005.0,8,1,0.36,0.03,0.0,0.03,0.014
4305,Warhawk,14,1995.0,7,1,0.25,0.17,0.0,0.03,0.0153333333333333
3377,Monopoly,12,2008.0,12,1,0.34,0.2,0.0,0.06,0.02
10069,The Hardy Boys: Treasure on the Tracks,9,2009.0,10,1,0.11,0.0,0.0,0.01,0.0036666666666666
6207,UEFA Euro 2016,17,2016.0,1,1,0.0,0.21,0.03,0.03,0.0093333333333333
6190,Dead or Alive,14,1998.0,9,1,0.09,0.06,0.1,0.02,0.0093333333333333
12283,Disney's Magical Quest 2 Starring Mickey and Minnie,8,2003.0,8,1,0.05,0.02,0.0,0.0,0.002
13807,Zac to Ombra: Maboroshi no Yuuenchi,9,2010.0,10,1,0.0,0.0,0.04,0.0,0.0013333333333333
4863,Boku no Natsuyasumi,14,2000.0,10,1,0.0,0.0,0.37,0.03,0.0133333333333333
6175,Syphon Filter: Dark Mirror,15,2007.0,6,1,0.14,0.11,0.0,0.04,0.0093333333333333
3873,The Sims 2: Open for Business,20,2006.0,7,1,0.46,0.05,0.0,0.0,0.0173333333333333
12229,Pro Evolution Soccer 2015,20,2014.0,1,1,0.0,0.06,0.0,0.01,0.0023333333333333
10793,Steel Battalion,11,2002.0,7,1,0.05,0.02,0.02,0.0,0.0033333333333333
7746,Metro: Last Light,20,2013.0,8,1,0.06,0.11,0.0,0.02,0.0063333333333333
7803,Disney's Magical Mirror Starring Mickey Mouse,4,2002.0,10,1,0.15,0.04,0.0,0.01,0.0063333333333333
10426,Pro Yaky? Spirits 2010,15,2010.0,1,1,0.0,0.0,0.1,0.0,0.0033333333333333
8671,Tiger Woods PGA Tour 2004,4,2003.0,1,1,0.12,0.03,0.0,0.0,0.0053333333333333
13544,Gormiti: The Lords of Nature!,5,2010.0,10,1,0.04,0.0,0.0,0.0,0.0013333333333333
15575,The Crew: Wild Run,20,2015.0,8,1,0.0,0.02,0.0,0.0,0.0006666666666666
9468,Sally's Salon,9,2008.0,7,1,0.12,0.0,0.0,0.01,0.0043333333333333
6945,The Bureau: XCOM Declassified,12,2013.0,6,1,0.1,0.12,0.0,0.02,0.008
6645,Scrabble,14,1999.0,12,1,0.14,0.1,0.0,0.02,0.0083333333333333
8936,NHL 2K10,12,2009.0,1,1,0.11,0.02,0.0,0.01,0.005
7804,Need for Speed: The Run,10,2011.0,8,1,0.09,0.09,0.0,0.02,0.0063333333333333
14352,SingStar Fussballhits,16,2010.0,12,1,0.0,0.02,0.0,0.01,0.001
7605,Speed Punks,14,1998.0,3,1,0.11,0.08,0.0,0.01,0.0066666666666666
2089,Tom Clancy's Splinter Cell: Blacklist,12,2013.0,8,1,0.57,0.34,0.01,0.08,0.033
13216,D.Gray-man: Kami no Shitotachi,9,2007.0,10,1,0.0,0.0,0.05,0.0,0.0016666666666666
2395,Injustice: Gods Among Us,17,2013.0,9,1,0.46,0.29,0.0,0.12,0.029
