Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
10641,The History Channel: Civil War - Secret Missions,16,2008.0,6,1,0.09,0.0,0.0,0.01,0.0033333333333333
8212,EyeToy: Kinetic,15,2005.0,1,1,0.09,0.07,0.0,0.02,0.0056666666666666
9267,The X-Factor,16,2010.0,12,1,0.0,0.1,0.0,0.03,0.0046666666666666
1891,Skylanders Giants,16,2012.0,8,1,0.35,0.52,0.0,0.22,0.0363333333333333
5058,FIFA 17,16,2016.0,1,1,0.02,0.29,0.01,0.05,0.0126666666666666
14885,God Eater Off Shot: Lindow-hen Twin Pack & Animation Vol. 2,17,2015.0,12,1,0.0,0.0,0.03,0.0,0.001
1037,Call of Duty: World at War Final Fronts,15,2008.0,6,1,0.61,0.18,0.0,0.94,0.0573333333333333
10476,Kidou Senshi Gundam UC,16,2012.0,8,1,0.0,0.0,0.1,0.0,0.0033333333333333
2783,Tiger Woods PGA Tour 2001,15,2001.0,1,1,0.36,0.28,0.0,0.09,0.0246666666666666
1317,Onimusha 3: Demon Siege,15,2004.0,8,1,0.37,0.47,0.54,0.07,0.0483333333333333
7839,GunGriffon,25,1995.0,7,1,0.0,0.0,0.19,0.0,0.0063333333333333
1326,4 Nin uchi Mahjong,1,1984.0,12,1,0.0,0.0,1.45,0.0,0.0483333333333333
9413,Pro Baseball Spirits 2015,19,2015.0,8,1,0.0,0.0,0.13,0.0,0.0043333333333333
8045,AirForce Delta Storm,11,2001.0,6,1,0.14,0.04,0.0,0.01,0.006
6624,Surfing H3O,15,2000.0,1,1,0.12,0.1,0.0,0.03,0.0083333333333333
1088,Fight Night Round 3,16,2006.0,9,1,0.81,0.59,0.01,0.26,0.0556666666666666
5616,Tony Hawk's American Wasteland,12,2005.0,1,1,0.28,0.02,0.0,0.03,0.0106666666666666
4859,Condemned 2: Bloodshot,16,2008.0,8,1,0.17,0.16,0.0,0.07,0.0133333333333333
2045,God of War: Ghost of Sparta,18,2010.0,8,1,0.41,0.36,0.03,0.21,0.0336666666666666
5463,Ape Escape Academy,18,2004.0,12,1,0.13,0.15,0.0,0.05,0.011
11297,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,8,2005.0,10,1,0.06,0.02,0.0,0.0,0.0026666666666666
9974,Armored Core: Verdict Day,16,2013.0,7,1,0.0,0.0,0.12,0.0,0.004
3319,Final Fantasy IV Advance,8,2005.0,4,1,0.27,0.1,0.22,0.01,0.0203333333333333
1862,F-Zero X,3,1998.0,3,1,0.45,0.33,0.29,0.03,0.0366666666666666
299,Golf,1,1984.0,1,1,1.22,0.28,2.46,0.04,0.1336666666666666
12453,Shining Force Feather,9,2009.0,11,1,0.0,0.0,0.06,0.0,0.002
757,The Sims: House Party,20,2001.0,7,1,1.23,0.83,0.0,0.1,0.072
15808,Let's Pilates!,9,2007.0,12,1,0.02,0.0,0.0,0.0,0.0006666666666666
4376,Band Hero,9,2009.0,12,1,0.21,0.19,0.0,0.05,0.015
13457,National Geographic Panda (US sales),9,2008.0,7,1,0.04,0.0,0.0,0.0,0.0013333333333333
14775,My Frogger: Toy Trials,9,2006.0,8,1,0.02,0.0,0.0,0.0,0.001
1740,Mario vs. Donkey Kong,8,2004.0,5,1,0.68,0.25,0.21,0.02,0.039
7525,NCAA March Madness 06,11,2005.0,1,1,0.15,0.04,0.0,0.01,0.0066666666666666
306,Donkey Kong Land,7,1994.0,2,1,1.97,0.76,1.07,0.11,0.1303333333333333
4081,Rayman Raving Rabbids: TV Party,9,2008.0,12,1,0.44,0.01,0.0,0.04,0.0163333333333333
4803,Congo Bongo,21,1982.0,8,1,0.37,0.02,0.0,0.0,0.0133333333333333
2341,Ace Combat 2,14,1997.0,7,1,0.16,0.11,0.56,0.06,0.0296666666666666
5293,Stunt Race FX,2,1993.0,3,1,0.0,0.0,0.35,0.0,0.0116666666666666
3639,Harry Potter and the Deathly Hallows - Part 1,5,2010.0,8,1,0.22,0.28,0.0,0.05,0.0183333333333333
6510,Skylanders: Trap Team,10,2014.0,8,1,0.14,0.1,0.0,0.02,0.0086666666666666
1790,Mirror's Edge,16,2008.0,2,1,0.31,0.59,0.02,0.22,0.038
14284,Guitar Hero: World Tour,20,2009.0,12,1,0.0,0.03,0.0,0.01,0.001
9563,Gunstar Heroes,23,1992.0,6,1,0.0,0.0,0.13,0.0,0.0043333333333333
684,Just Dance Kids,5,2010.0,12,1,1.57,0.56,0.0,0.19,0.0773333333333333
7816,Majin and the Forsaken Kingdom,12,2010.0,10,1,0.14,0.03,0.0,0.01,0.0063333333333333
48,Gran Turismo 4,15,2004.0,3,1,3.01,0.01,1.1,7.53,0.3886666666666666
14331,East India Company Collection,20,2010.0,12,1,0.0,0.03,0.0,0.0,0.001
1972,Dance on Broadway,5,2010.0,12,1,0.27,0.66,0.0,0.12,0.035
8200,Namco Museum: 50th Anniversary,11,2005.0,12,1,0.13,0.04,0.0,0.01,0.006
6753,Jumping Flash! 2,14,1996.0,2,1,0.05,0.03,0.15,0.02,0.0083333333333333
10652,Tom Clancy's Splinter Cell,8,2003.0,8,1,0.07,0.03,0.0,0.0,0.0033333333333333
3138,Diablo III,13,2014.0,4,1,0.35,0.24,0.0,0.05,0.0213333333333333
11542,Looney Tunes: Galactic Sports,19,2015.0,8,1,0.0,0.06,0.0,0.02,0.0026666666666666
16171,Wallace & Gromit: Curse of the Were-Rabbit,11,2005.0,10,1,0.01,0.0,0.0,0.0,0.0003333333333333
5390,The Urbz: Sims in the City,11,2004.0,7,1,0.22,0.11,0.0,0.01,0.0113333333333333
191,Medal of Honor: Rising Sun,15,2003.0,6,1,1.98,2.23,0.13,0.8,0.1709999999999999
13471,Virtua Fighter CG Portrait Series Vol.6: Lau Chan,25,1995.0,12,1,0.0,0.0,0.04,0.0,0.0013333333333333
5201,Assassin's Creed III,6,2012.0,8,1,0.19,0.13,0.0,0.03,0.012
75,Mario Party DS,9,2007.0,12,1,4.46,1.88,1.98,0.7,0.3006666666666666
4695,Tom Clancy's Rainbow Six: Lockdown,11,2005.0,6,1,0.26,0.13,0.0,0.02,0.0136666666666666
9430,Resident Evil: Revelations 2,19,2015.0,8,1,0.01,0.05,0.06,0.01,0.0043333333333333
1173,MySims Kingdom,9,2008.0,7,1,0.81,0.6,0.01,0.17,0.0526666666666666
2186,NCAA Football 2000,14,1999.0,1,1,0.53,0.36,0.0,0.06,0.0316666666666666
8503,Monster Jam,5,2007.0,3,1,0.15,0.0,0.0,0.01,0.0053333333333333
16389,TrackMania Turbo,20,2016.0,8,1,0.0,0.01,0.0,0.0,0.0003333333333333
56,Call of Duty: Modern Warfare 2,16,2009.0,6,1,4.99,3.69,0.38,1.63,0.3563333333333333
3682,Jak X: Combat Racing,15,2005.0,3,1,0.45,0.02,0.0,0.07,0.0183333333333333
442,Spider-Man,14,2000.0,8,1,1.7,1.25,0.02,0.16,0.1043333333333333
8080,Super Robot Taisen UX,10,2013.0,4,1,0.0,0.0,0.18,0.0,0.006
13733,MLB 2K12 / NBA 2K12 Combo Pack,12,2012.0,1,1,0.04,0.0,0.0,0.0,0.0013333333333333
14082,MLB 15: The Show,19,2015.0,1,1,0.03,0.0,0.0,0.01,0.0013333333333333
7596,Treasure World,9,2009.0,7,1,0.19,0.0,0.0,0.01,0.0066666666666666
12375,Mario vs. Donkey Kong: Tipping Stars,10,2015.0,5,1,0.0,0.0,0.06,0.0,0.002
12643,The History Channel: Battle for the Pacific,12,2007.0,6,1,0.05,0.0,0.0,0.0,0.002
3354,Suikoden,14,1995.0,4,1,0.21,0.14,0.21,0.04,0.02
9126,Destruction Derby Raw,14,2000.0,3,1,0.08,0.05,0.0,0.01,0.0046666666666666
3072,Rocksmith 2014,20,2013.0,12,1,0.35,0.24,0.0,0.07,0.022
11284,Famicom Mini: Mario Bros.,8,2004.0,2,1,0.0,0.0,0.08,0.0,0.0026666666666666
11150,Sengoku Basara 4: Sumeragi,16,2015.0,8,1,0.0,0.0,0.09,0.0,0.003
11319,Onimusha Tactics,8,2003.0,11,1,0.06,0.02,0.0,0.0,0.0026666666666666
208,Guitar Hero III: Legends of Rock,15,2007.0,12,1,3.49,0.01,0.01,1.48,0.166
3192,Tony Hawk's Pro Skater 2x,11,2001.0,1,1,0.41,0.19,0.0,0.03,0.021
9567,Brothers in Arms: Double Time,5,2008.0,6,1,0.11,0.0,0.0,0.01,0.0043333333333333
14184,Jikkyou Powerful Pro Yakyuu Wii Ketteiban,5,2007.0,1,1,0.0,0.0,0.03,0.0,0.001
15288,Guess the Logos,11,2004.0,5,1,0.02,0.0,0.0,0.0,0.0006666666666666
606,Deca Sports,5,2008.0,1,1,1.13,0.87,0.29,0.25,0.0846666666666666
2581,The Sims 2: Castaway,18,2007.0,7,1,0.08,0.46,0.0,0.25,0.0266666666666666
2605,Harvest Moon: A Wonderful Life,4,2003.0,4,1,0.61,0.16,0.0,0.02,0.0263333333333333
8911,Metal Gear Solid: Peace Walker HD Edition,16,2011.0,8,1,0.0,0.0,0.15,0.0,0.005
15604,Command & Conquer 3: Kane's Wrath,20,2008.0,11,1,0.0,0.01,0.0,0.0,0.0006666666666666
12269,Pirates: The Legend of Black Kat,11,2002.0,10,1,0.05,0.01,0.0,0.0,0.002
8086,Dengeki Bunko Fighting Climax,19,2014.0,9,1,0.08,0.0,0.07,0.03,0.006
43,Mario Kart 7,10,2011.0,3,1,4.74,3.91,2.67,0.89,0.407
7114,NCAA GameBreaker 2004,15,2003.0,1,1,0.11,0.09,0.0,0.03,0.0076666666666666
