Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
4791,"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",16,2007.0,8,1,0.32,0.04,0.01,0.04,0.0133333333333333
27,Pokemon Black/Pokemon White,9,2010.0,4,1,5.57,3.28,5.65,0.82,0.5106666666666667
4159,MySims Racing,5,2009.0,3,1,0.19,0.23,0.0,0.05,0.0156666666666666
7494,X2: Wolverine's Revenge,11,2003.0,2,1,0.15,0.04,0.0,0.01,0.007
5732,Jampack: Summer 2003 (RP-M),15,2003.0,12,1,0.15,0.12,0.0,0.04,0.0103333333333333
1290,Mario Golf,3,1999.0,8,1,0.62,0.18,0.65,0.02,0.049
9275,Touch My Katamari,19,2011.0,5,1,0.08,0.04,0.0,0.02,0.0046666666666666
14154,Trap Gunner: Countdown to Oblivion,14,1998.0,11,1,0.02,0.01,0.0,0.0,0.001
4250,Sid Meier's Civilization Revolution,9,2008.0,11,1,0.38,0.03,0.02,0.04,0.0153333333333333
12623,Petz Bunnyz Bunch,9,2011.0,7,1,0.05,0.0,0.0,0.0,0.002
3658,Assassin's Creed: Unity,20,2014.0,8,1,0.17,0.33,0.0,0.05,0.0183333333333333
5303,Angry Birds Star Wars,5,2013.0,11,1,0.21,0.1,0.0,0.03,0.0116666666666666
4363,One Piece: Pirate Warriors 3,17,2015.0,8,1,0.08,0.22,0.1,0.05,0.015
10792,Jikkyou Powerful Pro Yakyuu 11,4,2004.0,1,1,0.0,0.0,0.09,0.0,0.0033333333333333
16401,Petz: Hamsterz Life 2,8,2007.0,12,1,0.01,0.0,0.0,0.0,0.0003333333333333
15142,Max Payne,20,2001.0,6,1,0.0,0.02,0.0,0.0,0.0006666666666666
1011,Disney's Aladdin,2,1993.0,2,1,0.94,0.34,0.21,0.27,0.0583333333333333
2827,Rabbids Go Home,9,2009.0,2,1,0.35,0.3,0.0,0.07,0.024
13934,Suzumiya Haruhi no Tsuisou,18,2011.0,10,1,0.0,0.0,0.04,0.0,0.0013333333333333
233,The Legend of Zelda: The Wind Waker,4,2002.0,8,1,2.6,0.99,0.89,0.13,0.1533333333333333
4546,Def Jam Icon,16,2007.0,8,1,0.16,0.19,0.0,0.08,0.0143333333333333
6999,Carnival Island,16,2011.0,12,1,0.13,0.06,0.0,0.04,0.0076666666666666
13946,DuckTales: Remastered,12,2013.0,8,1,0.03,0.0,0.0,0.0,0.0013333333333333
752,Pokemon Ranger,9,2006.0,4,1,1.29,0.04,0.73,0.12,0.0726666666666666
7021,Skylanders: SuperChargers,13,2015.0,8,1,0.16,0.05,0.0,0.02,0.0076666666666666
5535,Parodius,14,1994.0,6,1,0.0,0.0,0.31,0.02,0.011
13876,Harry Potter and the Order of the Phoenix,20,2007.0,8,1,0.0,0.03,0.0,0.01,0.0013333333333333
1442,FIFA Soccer 08,18,2007.0,1,1,0.2,0.76,0.0,0.39,0.045
6807,The Incredible Hulk,9,2008.0,8,1,0.22,0.0,0.0,0.02,0.008
8528,Major League Baseball 2K12,5,2012.0,1,1,0.15,0.0,0.0,0.01,0.0053333333333333
6458,Jikkyou Powerful Pro Yakyuu '99 Ketteiban,14,1999.0,1,1,0.0,0.0,0.25,0.02,0.0086666666666666
6426,Jikkyou Powerful Pro Yakyuu 2010,16,2010.0,1,1,0.0,0.0,0.27,0.0,0.009
7220,Cursed Mountain,5,2009.0,10,1,0.09,0.1,0.0,0.02,0.0073333333333333
2964,Harry Potter and the Chamber of Secrets,4,2002.0,8,1,0.53,0.14,0.0,0.02,0.023
902,PaRappa The Rapper,14,1996.0,12,1,0.26,0.16,1.46,0.03,0.064
2213,MLB 2000,14,1999.0,1,1,0.52,0.35,0.0,0.06,0.0313333333333333
5923,Sword Art Online: Hollow Fragment,19,2014.0,4,1,0.0,0.0,0.3,0.0,0.01
3357,Avatar: The Game,18,2009.0,8,1,0.22,0.24,0.0,0.14,0.02
6792,Command & Conquer 3: Kane's Wrath,12,2008.0,11,1,0.16,0.06,0.0,0.02,0.008
6660,NHL 08,12,2007.0,8,1,0.22,0.01,0.0,0.02,0.0083333333333333
12581,TrackMania Turbo,13,2016.0,8,1,0.02,0.03,0.0,0.0,0.002
5259,NHL 2K10,15,2009.0,1,1,0.17,0.14,0.0,0.05,0.012
3375,NHL 11,16,2010.0,1,1,0.4,0.13,0.0,0.07,0.02
13949,Magical Starsign (JP sales),9,2006.0,4,1,0.0,0.0,0.04,0.0,0.0013333333333333
6761,X-Men Legends II: Rise of Apocalypse,4,2005.0,4,1,0.19,0.05,0.0,0.01,0.0083333333333333
11655,Madden NFL 08,4,2007.0,1,1,0.06,0.02,0.0,0.0,0.0026666666666666
13072,Child of Light,17,2014.0,4,1,0.0,0.01,0.04,0.0,0.0016666666666666
14060,Cook Wars,5,2009.0,12,1,0.03,0.0,0.0,0.0,0.0013333333333333
8212,EyeToy: Kinetic,15,2005.0,1,1,0.09,0.07,0.0,0.02,0.0056666666666666
7378,G.I. Joe: The Rise of Cobra,16,2009.0,8,1,0.11,0.07,0.0,0.03,0.007
10380,Carnage Heart,14,1995.0,11,1,0.01,0.01,0.09,0.01,0.0036666666666666
14281,Disney Sports Soccer,4,2002.0,1,1,0.03,0.01,0.0,0.0,0.001
5352,Style Lab: Jewelry Design,9,2009.0,7,1,0.32,0.0,0.0,0.02,0.0113333333333333
1549,Manhunt,15,2003.0,8,1,0.63,0.49,0.0,0.16,0.0426666666666666
4143,SimCity Creator,5,2008.0,7,1,0.37,0.03,0.04,0.04,0.016
14797,Bully: Scholarship Edition,20,2008.0,8,1,0.0,0.02,0.0,0.0,0.001
3027,Taiko no Tatsujin Wii,5,2008.0,12,1,0.0,0.0,0.67,0.0,0.0223333333333333
9992,F1 2002,15,2002.0,3,1,0.05,0.04,0.02,0.01,0.004
9260,Major League Baseball 2K8,5,2008.0,1,1,0.13,0.0,0.0,0.01,0.0046666666666666
211,Uncharted: Drake's Fortune,16,2007.0,8,1,2.31,1.73,0.12,0.78,0.1646666666666666
11101,Spider-Man: Edge of Time,5,2011.0,8,1,0.06,0.02,0.0,0.01,0.003
11624,Ultimate Fighting Championship: Throwdown,4,2002.0,9,1,0.06,0.02,0.0,0.0,0.0026666666666666
1611,Star Wars Episode III: Revenge of the Sith,11,2005.0,8,1,0.82,0.38,0.0,0.04,0.0413333333333333
16405,Tenchu San Portable,18,2009.0,8,1,0.0,0.0,0.01,0.0,0.0003333333333333
9000,CSI: 3 Dimensions of Murder,15,2007.0,10,1,0.07,0.06,0.0,0.02,0.0046666666666666
728,Prince of Persia: The Sands of Time,15,2003.0,8,1,0.88,1.03,0.0,0.31,0.074
4492,Star Wars: Jedi Starfighter,11,2002.0,7,1,0.35,0.07,0.0,0.02,0.0146666666666666
8984,Boktai: The Sun is in Your Hand,8,2003.0,4,1,0.1,0.04,0.0,0.0,0.005
2125,Madden NFL 16,12,2015.0,1,1,0.82,0.05,0.0,0.1,0.0326666666666666
9325,Gladius,11,2003.0,11,1,0.1,0.03,0.0,0.0,0.0046666666666666
2032,Shrek 2,4,2004.0,2,1,0.73,0.26,0.01,0.03,0.034
14580,Young Justice: Legacy,10,2013.0,8,1,0.03,0.0,0.0,0.0,0.001
8678,7th Dragon III Code: VFD,10,2015.0,4,1,0.03,0.0,0.12,0.0,0.0053333333333333
4423,Van Helsing,15,2004.0,8,1,0.22,0.17,0.0,0.06,0.0146666666666666
4977,Saints Row IV,17,2015.0,8,1,0.13,0.17,0.03,0.06,0.0126666666666666
6386,The Incredible Hulk,12,2008.0,8,1,0.22,0.03,0.0,0.02,0.009
11814,Hang On GP,25,1995.0,3,1,0.0,0.0,0.07,0.0,0.0023333333333333
12916,Pretty Cure All Stars Everyone Gather ? Let's Dance!,5,2013.0,12,1,0.0,0.0,0.05,0.0,0.0016666666666666
1748,SingStar,16,2007.0,12,1,0.45,0.58,0.0,0.13,0.0386666666666666
8366,Catwoman,15,2004.0,8,1,0.08,0.06,0.0,0.02,0.0056666666666666
13845,Dora's Big Birthday Adventure,15,2010.0,12,1,0.02,0.01,0.0,0.0,0.0013333333333333
8235,Project Spark,13,2014.0,12,1,0.11,0.05,0.0,0.02,0.0056666666666666
4001,Dreamworks Madagascar Kartz,5,2009.0,3,1,0.29,0.16,0.0,0.05,0.0166666666666666
13078,Tabi no Yubisashi Kaiwachou DS: DS Series 2 Chuugoku,9,2006.0,12,1,0.0,0.0,0.05,0.0,0.0016666666666666
330,Super Paper Mario,5,2007.0,2,1,1.98,0.88,0.59,0.32,0.1253333333333333
9594,Thor: God of Thunder,9,2011.0,8,1,0.09,0.03,0.0,0.01,0.0043333333333333
4336,Karaoke Revolution Presents American Idol Encore,5,2008.0,12,1,0.42,0.0,0.0,0.03,0.015
210,Pokemon Mystery Dungeon: Explorers of Time/Explorers of Darkness,9,2007.0,4,1,1.85,1.2,1.54,0.37,0.1653333333333333
1538,Valkyria Chronicles,16,2008.0,4,1,0.71,0.2,0.24,0.13,0.043
16393,World Snooker Championship 2007,12,2007.0,1,1,0.0,0.01,0.0,0.0,0.0003333333333333
15256,Canimal Triple,19,2014.0,12,1,0.0,0.02,0.0,0.0,0.0006666666666666
1204,Watch Dogs,13,2014.0,8,1,0.9,0.53,0.0,0.13,0.0516666666666666
16570,Fujiko F. Fujio Characters: Great Assembly! Slightly Fantastic Slapstick Party,10,2014.0,8,1,0.0,0.0,0.01,0.0,0.0003333333333333
3384,Dead Space,20,2008.0,8,1,0.0,0.53,0.0,0.06,0.0196666666666666
37,Call of Duty: Modern Warfare 2,12,2009.0,6,1,8.52,3.63,0.08,1.29,0.4503333333333333
2153,PlayStation All-Stars Battle Royale,16,2012.0,8,1,0.5,0.28,0.04,0.14,0.032
12147,Transformer: Rise of the Dark Spark (3DS),10,2014.0,4,1,0.05,0.01,0.0,0.01,0.0023333333333333
382,Assassin's Creed: Unity,13,2014.0,8,1,2.26,0.89,0.0,0.3,0.1153333333333333
4715,Six Flags Fun Park,5,2009.0,12,1,0.28,0.1,0.0,0.04,0.0136666666666666
5555,Folklore,16,2007.0,4,1,0.2,0.05,0.05,0.03,0.011
78,FIFA 16,17,2015.0,1,1,1.11,6.06,0.06,1.26,0.283
8770,Wolfenstein: The Old Blood,13,2015.0,8,1,0.07,0.07,0.0,0.01,0.005
13671,WTF: Work Time Fun,18,2005.0,5,1,0.04,0.0,0.0,0.0,0.0013333333333333
5096,Tiger Woods PGA Tour 09,15,2008.0,1,1,0.16,0.0,0.0,0.21,0.0123333333333333
12648,NTRA Breeders' Cup World Thoroughbred Championships,11,2005.0,7,1,0.04,0.01,0.0,0.0,0.002
1373,Madden NFL 15,16,2014.0,1,1,1.07,0.15,0.0,0.19,0.047
11608,LEGO Soccer Mania,8,2002.0,1,1,0.06,0.02,0.0,0.0,0.0026666666666666
13958,Rugby 08,15,2007.0,1,1,0.02,0.01,0.0,0.0,0.0013333333333333
2395,Injustice: Gods Among Us,17,2013.0,9,1,0.46,0.29,0.0,0.12,0.029
5772,Yu-Gi-Oh! 5D's World Championship 2010 Reverse of Arcadia,9,2010.0,11,1,0.18,0.02,0.09,0.02,0.0103333333333333
621,Resistance 2,16,2008.0,6,1,1.15,0.85,0.1,0.39,0.0826666666666666
8456,Project X Zone 2: Brave New World,10,2015.0,4,1,0.04,0.04,0.08,0.01,0.0056666666666666
9539,NBA 08,15,2007.0,1,1,0.06,0.05,0.0,0.02,0.0043333333333333
4698,Grudge Warriors,14,1999.0,8,1,0.23,0.16,0.0,0.03,0.0136666666666666
12973,Game no Kanzume Vol 2,24,1994.0,12,1,0.0,0.0,0.05,0.0,0.0016666666666666
10853,Monopoly Collection,5,2011.0,12,1,0.02,0.07,0.0,0.01,0.003
12844,Xiaolin Showdown,9,2006.0,8,1,0.05,0.0,0.0,0.0,0.0016666666666666
7943,One Piece: Unlimited Adventure,5,2007.0,10,1,0.07,0.0,0.11,0.01,0.0063333333333333
14509,Suzumiya Haruhi no Chokuretsu,9,2009.0,10,1,0.0,0.0,0.03,0.0,0.001
1362,Super Metroid,2,1994.0,8,1,0.57,0.12,0.71,0.02,0.0473333333333333
4227,Metal Gear Solid: The Essential Collection,15,2007.0,10,1,0.23,0.18,0.0,0.06,0.0153333333333333
4870,SD Gundam G Generation Seed,15,2004.0,11,1,0.0,0.0,0.4,0.0,0.0133333333333333
7419,Heroes of Ruin,10,2012.0,4,1,0.13,0.07,0.0,0.02,0.007
951,The Orange Box,12,2007.0,6,1,1.09,0.54,0.02,0.17,0.061
7134,Petz Monkeyz House,9,2008.0,7,1,0.2,0.0,0.0,0.02,0.0076666666666666
5630,Prince of Persia: The Sands of Time,4,2003.0,8,1,0.25,0.06,0.0,0.01,0.0106666666666666
2607,Invizimals,18,2009.0,11,1,0.17,0.51,0.0,0.11,0.0263333333333333
10598,[Prototype 2],20,2012.0,8,1,0.07,0.02,0.0,0.01,0.0033333333333333
2702,Super Monkey Ball: Touch & Roll,9,2005.0,12,1,0.7,0.01,0.0,0.06,0.0253333333333333
3772,2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe,11,2004.0,12,1,0.4,0.11,0.0,0.02,0.0176666666666666
10094,The Price is Right: Decades,12,2011.0,12,1,0.11,0.0,0.0,0.01,0.0036666666666666
2076,Rocksmith 2014,16,2013.0,12,1,0.51,0.27,0.05,0.15,0.0333333333333333
3469,International Superstar Soccer '98,3,1998.0,1,1,0.06,0.3,0.19,0.03,0.0193333333333333
3985,NBA Street Homecourt,12,2007.0,1,1,0.45,0.01,0.0,0.04,0.0166666666666666
4928,Age of Empires III,20,2005.0,11,1,0.0,0.32,0.0,0.07,0.013
4599,Horsez,9,2006.0,7,1,0.38,0.01,0.0,0.03,0.014
15268,Whiteout,15,2002.0,3,1,0.01,0.01,0.0,0.0,0.0006666666666666
395,LEGO Batman: The Videogame,12,2008.0,8,1,2.03,1.03,0.0,0.32,0.1126666666666666
11966,Silent Hill: Origins,15,2008.0,8,1,0.03,0.03,0.0,0.01,0.0023333333333333
5337,EverGrace,15,2000.0,4,1,0.1,0.08,0.15,0.03,0.0116666666666666
9871,Vacation Isle: Beach Party,5,2010.0,12,1,0.09,0.02,0.0,0.01,0.004
9896,Self-Defense Training Camp,12,2011.0,1,1,0.08,0.03,0.0,0.01,0.004
2251,NHL 98,14,1997.0,1,1,0.51,0.35,0.0,0.06,0.0306666666666666
12805,Mega Man 8 Anniversary Collector's Edition,25,1997.0,2,1,0.0,0.0,0.06,0.0,0.002
4536,Petz Bunnyz,9,2008.0,7,1,0.39,0.01,0.0,0.03,0.0143333333333333
13557,WarTech: Senko no Ronde,12,2006.0,9,1,0.04,0.0,0.0,0.0,0.0013333333333333
11165,R: Racing Evolution,11,2003.0,3,1,0.06,0.02,0.0,0.0,0.003
4009,PoPoLoCrois Monogatari,14,1996.0,4,1,0.0,0.0,0.46,0.03,0.0166666666666666
13841,JASF: Jane's Advanced Strike Fighters,20,2011.0,7,1,0.02,0.01,0.0,0.0,0.0013333333333333
7746,Metro: Last Light,20,2013.0,8,1,0.06,0.11,0.0,0.02,0.0063333333333333
8975,Summon Night 5,18,2013.0,4,1,0.0,0.0,0.15,0.0,0.005
11419,Ultimate Ghosts 'n Goblins,18,2006.0,2,1,0.07,0.01,0.0,0.01,0.0026666666666666
742,Pro Evolution Soccer 2012,16,2011.0,8,1,0.34,0.97,0.55,0.33,0.073
13177,Virtua Tennis 3,12,2007.0,1,1,0.03,0.02,0.0,0.0,0.0016666666666666
11117,Wacky World of Sports,5,2009.0,1,1,0.08,0.0,0.0,0.01,0.003
14010,Beatdown: Fists of Vengeance,11,2005.0,8,1,0.03,0.01,0.0,0.0,0.0013333333333333
7400,Maximo vs Army of Zin,15,2003.0,2,1,0.1,0.08,0.0,0.03,0.007
15004,Cross Ange: Tenshi to Ryuu no Rondo tr.,19,2015.0,8,1,0.0,0.0,0.02,0.0,0.0006666666666666
9913,Barbie as The Island Princess,15,2007.0,10,1,0.06,0.04,0.0,0.02,0.004
3896,Goldeneye 007: Reloaded,12,2011.0,6,1,0.25,0.21,0.0,0.05,0.017
12164,Batman: Rise of Sin Tzu,8,2003.0,8,1,0.05,0.02,0.0,0.0,0.0023333333333333
5549,"Carnival Games: Monkey See, Monkey Do!",12,2011.0,12,1,0.14,0.16,0.0,0.03,0.011
2264,Crysis 3,12,2013.0,6,1,0.51,0.33,0.01,0.08,0.0306666666666666
5309,Harry Potter and the Deathly Hallows - Part 2,5,2011.0,8,1,0.18,0.14,0.0,0.03,0.0116666666666666
13903,Tokumei Sentai Go-Busters,9,2012.0,8,1,0.0,0.0,0.04,0.0,0.0013333333333333
1149,Far Cry 4,13,2014.0,6,1,0.79,0.68,0.01,0.13,0.0536666666666666
12528,Syndicate,20,1992.0,11,1,0.0,0.05,0.0,0.01,0.002
12200,Cabela's Big Game Hunter 2005 Adventures,4,2004.0,1,1,0.05,0.01,0.0,0.0,0.0023333333333333
629,Midnight Club: Los Angeles,16,2008.0,3,1,1.55,0.54,0.05,0.31,0.0816666666666666
8127,Transformers: Dark of the Moon,5,2011.0,8,1,0.1,0.07,0.0,0.02,0.006
2975,Kirby's Dream Collection: Special Edition,5,2012.0,8,1,0.34,0.0,0.33,0.02,0.0226666666666666
2122,Grand Theft Auto: San Andreas,20,2005.0,8,1,0.0,0.92,0.0,0.05,0.0326666666666666
16309,Full Auto 2: Battlelines,18,2007.0,3,1,0.0,0.01,0.0,0.0,0.0003333333333333
2119,Driver: San Francisco,16,2011.0,3,1,0.24,0.54,0.01,0.18,0.0326666666666666
5894,Macross Digital Mission VF-X,14,1997.0,7,1,0.0,0.0,0.28,0.02,0.01
8177,Sonic Riders: Zero Gravity,15,2008.0,3,1,0.09,0.07,0.0,0.02,0.006
5470,The Sims 2,4,2005.0,7,1,0.26,0.07,0.0,0.01,0.011
6624,Surfing H3O,15,2000.0,1,1,0.12,0.1,0.0,0.03,0.0083333333333333
15426,Littlest Pet Shop,20,2008.0,7,1,0.0,0.02,0.0,0.0,0.0006666666666666
2837,Tiger Woods PGA Tour 07,15,2006.0,1,1,0.6,0.02,0.0,0.1,0.024
12464,Metal Gear Solid: Social Ops,15,2002.0,8,1,0.03,0.02,0.0,0.01,0.002
9160,Fate/Unlimited Codes,15,2008.0,9,1,0.0,0.0,0.14,0.0,0.0046666666666666
4884,LEGO The Lord of the Rings,10,2012.0,8,1,0.19,0.17,0.0,0.03,0.013
2149,Medal of Honor: Underground,14,2000.0,6,1,0.54,0.37,0.0,0.06,0.0323333333333333
226,Tony Hawk's Pro Skater 2,14,2000.0,1,1,3.05,1.41,0.02,0.2,0.156
9941,NFL Tour,16,2008.0,1,1,0.1,0.01,0.0,0.01,0.004
1504,Tekken 6,12,2009.0,9,1,0.71,0.42,0.05,0.13,0.0436666666666666
13886,Halo: Combat Evolved,20,2003.0,6,1,0.01,0.02,0.0,0.01,0.0013333333333333
7684,South Park: The Stick of Truth,20,2014.0,4,1,0.07,0.1,0.0,0.02,0.0066666666666666
3994,Metal Gear Rising: Revengeance,12,2013.0,8,1,0.29,0.16,0.0,0.04,0.0166666666666666
11433,Little League World Series Baseball: Double Play,9,2010.0,1,1,0.08,0.0,0.0,0.01,0.0026666666666666
6020,Ford Mustang: The Legend Lives,15,2005.0,3,1,0.14,0.11,0.0,0.04,0.0096666666666666
2634,Metroid Prime Hunters,9,2006.0,6,1,0.58,0.04,0.11,0.06,0.026
830,PGR4 - Project Gotham Racing 4,12,2007.0,3,1,0.48,1.29,0.02,0.25,0.0683333333333333
9237,PaRappa The Rapper,18,2006.0,12,1,0.1,0.0,0.02,0.01,0.0046666666666666
4349,Spider-Man: Shattered Dimensions,16,2010.0,8,1,0.26,0.13,0.0,0.06,0.015
11979,Emergency 2012,20,2010.0,7,1,0.01,0.04,0.0,0.01,0.0023333333333333
16180,Rail Simulator,20,2007.0,7,1,0.0,0.01,0.0,0.0,0.0003333333333333
11753,Formula One World Championship: Beyond the Limit,24,1994.0,3,1,0.0,0.0,0.07,0.0,0.0023333333333333
9813,Gundam Breaker 3,19,2016.0,8,1,0.0,0.0,0.12,0.0,0.004
14443,Eyeshield 21: DevilBats DevilDays,8,2006.0,4,1,0.0,0.0,0.03,0.0,0.001
10914,Lego Star Wars: The Force Awakens,19,2016.0,8,1,0.02,0.05,0.0,0.02,0.003
13590,Ore no Imouto ga Konna ni Kawaii Wake ga Nai Happy EnD,16,2013.0,7,1,0.0,0.0,0.04,0.0,0.0013333333333333
832,Dance Central 2,12,2011.0,12,1,1.45,0.42,0.01,0.16,0.068
1529,Mega Man Battle Network 3 Blue / White Version,8,2002.0,4,1,0.39,0.02,0.85,0.03,0.043
4354,Pro Evolution Soccer 2016,16,2015.0,1,1,0.08,0.18,0.15,0.05,0.015
14776,Jet Grind Radio,8,2003.0,8,1,0.02,0.01,0.0,0.0,0.001
15057,NANA: Live Staff Daiboshuu! Shoshinsha Kangei,9,2007.0,8,1,0.0,0.0,0.02,0.0,0.0006666666666666
12696,Burning Rangers,25,1998.0,2,1,0.0,0.0,0.06,0.0,0.002
2289,Marvel: Ultimate Alliance 2,12,2009.0,4,1,0.68,0.15,0.0,0.08,0.0303333333333333
13478,Disney's Donald Duck: Goin' Quackers,4,2002.0,2,1,0.03,0.01,0.0,0.0,0.0013333333333333
10163,Mobile Suit Gundam: MS Sensen 0079,5,2007.0,7,1,0.0,0.0,0.11,0.0,0.0036666666666666
13199,Sesame Street: Cookie's Counting Carnival,20,2010.0,12,1,0.05,0.0,0.0,0.0,0.0016666666666666
6192,Bionic Commando,12,2009.0,2,1,0.12,0.12,0.01,0.03,0.0093333333333333
12404,Valentino Rossi: The Game,17,2016.0,3,1,0.01,0.05,0.0,0.01,0.002
7581,NBA 2K2,11,2002.0,1,1,0.15,0.04,0.0,0.01,0.0066666666666666
15246,GunParade Orchestra: Midori no Shou,15,2006.0,10,1,0.0,0.0,0.02,0.0,0.0006666666666666
10626,Big League Sports,5,2008.0,1,1,0.09,0.01,0.0,0.01,0.0033333333333333
2720,Need for Speed: Shift,18,2009.0,3,1,0.16,0.38,0.01,0.21,0.0253333333333333
8223,Jikkyou Powerful Pro Baseball 2016,19,2016.0,1,1,0.0,0.0,0.17,0.0,0.0056666666666666
4276,Bleach: The Blade of Fate,9,2006.0,9,1,0.3,0.01,0.12,0.03,0.0153333333333333
12428,Devil's Third,6,2015.0,8,1,0.04,0.02,0.0,0.01,0.002
8215,Stormrise,16,2009.0,11,1,0.13,0.02,0.0,0.02,0.0056666666666666
5162,NCAA Football 07,18,2006.0,1,1,0.34,0.0,0.0,0.03,0.0123333333333333
6190,Dead or Alive,14,1998.0,9,1,0.09,0.06,0.1,0.02,0.0093333333333333
4317,Barbie as The Island Princess,5,2007.0,10,1,0.42,0.0,0.0,0.03,0.015
3608,Madagascar: Escape 2 Africa,5,2008.0,8,1,0.32,0.18,0.0,0.05,0.0186666666666666
7975,J-League Pro Soccer Club o Tsukurou! 5,15,2007.0,1,1,0.0,0.0,0.19,0.0,0.0063333333333333
9838,Mahou Shoujo Lyrical Nanoha A's Portable: The Gears of Destiny,18,2011.0,9,1,0.0,0.0,0.12,0.0,0.004
14970,Rengoku II:  The Stairway To H.E.A.V.E.N.,18,2006.0,8,1,0.02,0.0,0.0,0.0,0.0006666666666666
13681,Hayate no Gotoku! Ojousama Produce Daisakusen Boku Iro ni Somare! Gakkou-Hen,9,2008.0,7,1,0.0,0.0,0.04,0.0,0.0013333333333333
11760,The History Channel: Battle for the Pacific,16,2008.0,6,1,0.07,0.0,0.0,0.01,0.0023333333333333
6456,Rune: Viking Warlord,15,2001.0,8,1,0.13,0.1,0.0,0.03,0.0086666666666666
6645,Scrabble,14,1999.0,12,1,0.14,0.1,0.0,0.02,0.0083333333333333
460,Far Cry 3,12,2012.0,6,1,1.38,1.35,0.02,0.28,0.1013333333333333
8469,Phantasy Star Online 2,19,2013.0,4,1,0.0,0.0,0.16,0.0,0.0053333333333333
5696,Shenmue II,11,2002.0,10,1,0.22,0.08,0.0,0.01,0.0106666666666666
6309,The Club,12,2008.0,6,1,0.15,0.1,0.0,0.02,0.009
25,Grand Theft Auto: Vice City,15,2002.0,8,1,8.41,5.49,0.47,1.78,0.5383333333333333
8991,Moshi Monsters: Katsuma Unleashed,9,2013.0,8,1,0.0,0.13,0.0,0.02,0.005
1711,Shenmue,26,1999.0,10,1,0.52,0.24,0.38,0.04,0.0393333333333333
9415,Jikkyou Powerful Pro Yakyuu 2011 Ketteiban,18,2011.0,1,1,0.0,0.0,0.13,0.0,0.0043333333333333
8915,Power Pro Kun Pocket 9,9,2006.0,1,1,0.0,0.0,0.15,0.0,0.005
935,GoldenEye 007 (2010),5,2010.0,8,1,0.85,0.71,0.13,0.16,0.062
9791,My Chinese Coach,9,2008.0,12,1,0.11,0.01,0.0,0.01,0.004
3304,Ganbaru Watashi no Kakei Diary,9,2007.0,12,1,0.0,0.0,0.61,0.0,0.0203333333333333
10838,Angry Birds: Rio,20,2011.0,5,1,0.0,0.07,0.0,0.02,0.003
2237,Toy Story 2: Buzz Lightyear to the Rescue!,3,1999.0,2,1,0.71,0.2,0.0,0.01,0.031
3213,Call of Duty: Black Ops,9,2010.0,6,1,0.54,0.05,0.0,0.04,0.021
